t,mode,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
13896,reference,0.500414,0.257561,-0.326962,0.999171,0.493314,0.242305,-0.306280,0.998691,0.492309,0.241614,-0.306238,0.998513,0.490604,0.240904,-0.306083,0.998283,0.486642,0.242900,-0.367177,0.999062,0.480829,0.242626,-0.367269,0.999072,0.474087,0.242249,-0.367329,0.999257,0.457048,0.243976,-0.154727,0.997061,0.437748,0.245556,-0.436552,0.999558,0.492448,0.268539,-0.262721,0.998532,0.485130,0.268892,-0.343410,0.999601,0.460649,0.305572,0.022915,0.998546,0.347948,0.316935,-0.454871,0.999963,0.448790,0.386642,0.187718,0.050264,0.314430,0.427422,-0.450408,0.990726,0.519928,0.413671,0.051808,0.105958,0.474477,0.423686,-0.343375,0.966500,0.547092,0.418162,0.020780,0.144039,0.514315,0.422437,-0.371975,0.948925,0.544280,0.410193,-0.026046,0.151297,0.516474,0.409033,-0.362805,0.948047,0.531864,0.408849,0.024538,0.156013,0.503224,0.409155,-0.329972,0.924411,0.506037,0.500287,0.151122,0.997476,0.437447,0.515766,-0.151007,0.999047,0.548505,0.600456,0.479624,0.732302,0.457177,0.632638,0.140554,0.979579,0.546932,0.687386,0.803899,0.849892,0.455000,0.739469,0.500437,0.959640,0.522131,0.704274,0.828610,0.854948,0.428675,0.756095,0.531028,0.907130,0.652526,0.705995,0.731628,0.914148,0.546327,0.766728,0.380456,0.954190
13931,reference,0.500830,0.257648,-0.329909,0.999178,0.493686,0.242401,-0.308760,0.998707,0.492746,0.241714,-0.308728,0.998534,0.491121,0.241007,-0.308581,0.998301,0.487026,0.242981,-0.369766,0.999074,0.481201,0.242696,-0.369853,0.999086,0.474374,0.242309,-0.369912,0.999266,0.457860,0.244056,-0.155361,0.997070,0.438010,0.245621,-0.436967,0.999562,0.493072,0.268622,-0.264709,0.998523,0.485483,0.268974,-0.345461,0.999604,0.460587,0.305715,0.022323,0.998521,0.348724,0.316974,-0.456916,0.999962,0.448827,0.386744,0.155839,0.049896,0.314630,0.427438,-0.450950,0.991033,0.520497,0.413175,-0.023600,0.109099,0.474641,0.423801,-0.348120,0.967573,0.548494,0.417869,-0.060085,0.148902,0.515222,0.422406,-0.377286,0.950255,0.547022,0.409769,-0.106077,0.156399,0.517056,0.408688,-0.368083,0.949336,0.532796,0.408468,-0.051637,0.160511,0.503457,0.408629,-0.334702,0.925851,0.505812,0.500373,0.151460,0.997446,0.437402,0.515655,-0.151349,0.999043,0.548377,0.600975,0.472295,0.733652,0.457345,0.632451,0.135697,0.980017,0.547358,0.687950,0.784604,0.851606,0.454311,0.738848,0.478533,0.960548,0.523198,0.704339,0.807796,0.856781,0.428143,0.756154,0.506899,0.907960,0.651443,0.707494,0.708283,0.915404,0.545842,0.766845,0.352180,0.954889
13965,reference,0.501052,0.257712,-0.360644,0.999176,0.493920,0.242469,-0.337804,0.998695,0.492942,0.241788,-0.337795,0.998531,0.491283,0.241083,-0.337674,0.998290,0.487480,0.243038,-0.401994,0.999067,0.481874,0.242751,-0.402101,0.999082,0.475265,0.242363,-0.402172,0.999256,0.458102,0.244117,-0.177101,0.997032,0.439020,0.245603,-0.471205,0.999553,0.493359,0.268693,-0.291845,0.998491,0.485962,0.269013,-0.376656,0.999600,0.459950,0.306343,0.012781,0.998514,0.349657,0.317144,-0.495015,0.999962,0.448767,0.387187,0.139271,0.050280,0.317044,0.427411,-0.503826,0.991374,0.524061,0.412875,-0.045241,0.113636,0.477589,0.423897,-0.416472,0.968963,0.553986,0.416035,-0.080713,0.154795,0.519881,0.422156,-0.454735,0.952008,0.552266,0.409128,-0.129858,0.162717,0.520380,0.408440,-0.441950,0.951016,0.537841,0.407936,-0.074847,0.165959,0.506580,0.408383,-0.402588,0.927580,0.504998,0.500416,0.157676,0.997351,0.437302,0.515500,-0.157603,0.999016,0.548035,0.602495,0.480614,0.732707,0.459392,0.632467,0.131414,0.980743,0.547009,0.688921,0.813942,0.851542,0.453398,0.739450,0.480929,0.962223,0.523915,0.705211,0.838922,0.856585,0.425746,0.758230,0.509620,0.909965,0.651921,0.708142,0.732310,0.916350,0.545088,0.766998,0.351169,0.956421
14000,reference,0.501186,0.257206,-0.357611,0.999146,0.494029,0.242064,-0.335625,0.998638,0.493076,0.241431,-0.335622,0.998472,0.491430,0.240803,-0.335510,0.998218,0.487716,0.242662,-0.399794,0.999027,0.482235,0.242401,-0.399898,0.999046,0.475745,0.242067,-0.399983,0.999224,0.458192,0.243942,-0.179133,0.996889,0.439291,0.245226,-0.473239,0.999532,0.493455,0.268491,-0.290321,0.998419,0.486010,0.268687,-0.375054,0.999584,0.459880,0.306258,0.014777,0.998462,0.353024,0.317157,-0.503817,0.999961,0.448736,0.387598,0.153905,0.049424,0.325714,0.427191,-0.508389,0.991589,0.524800,0.412889,-0.009041,0.113701,0.485314,0.423294,-0.416073,0.970001,0.555896,0.415835,-0.040790,0.155255,0.528282,0.421849,-0.453488,0.953391,0.554351,0.409099,-0.089518,0.163296,0.527434,0.408066,-0.442327,0.952357,0.539655,0.407816,-0.038033,0.166297,0.513228,0.407643,-0.402797,0.928979,0.502350,0.500445,0.158492,0.997268,0.435789,0.514267,-0.158423,0.998981,0.547310,0.604163,0.475361,0.730806,0.456658,0.632149,0.122336,0.980983,0.547042,0.690832,0.804359,0.851096,0.451035,0.739779,0.476679,0.962755,0.524450,0.708559,0.827916,0.856367,0.425166,0.760046,0.505256,0.910220,0.652455,0.710494,0.711774,0.916643,0.544911,0.767116,0.340450,0.956839
14034,reference,0.501795,0.257212,-0.351880,0.999096,0.495525,0.242030,-0.330199,0.998513,0.494545,0.241431,-0.330192,0.998336,0.492864,0.240828,-0.330075,0.998073,0.489738,0.242542,-0.394059,0.998936,0.484650,0.242244,-0.394161,0.998957,0.478493,0.241864,-0.394246,0.999146,0.458855,0.243836,-0.175278,0.996554,0.441585,0.244610,-0.469643,0.999470,0.493692,0.268516,-0.285361,0.998283,0.486393,0.268624,-0.369707,0.999548,0.457770,0.306320,0.015476,0.998442,0.357613,0.316728,-0.502411,0.999960,0.448687,0.388422,0.162172,0.048886,0.332333,0.426114,-0.509056,0.991680,0.525892,0.412919,-0.003691,0.115330,0.490307,0.422809,-0.429941,0.970964,0.557400,0.415935,-0.034185,0.157387,0.533238,0.421329,-0.470356,0.954790,0.558047,0.409076,-0.087816,0.165715,0.532388,0.407540,-0.459533,0.953734,0.541621,0.407781,-0.036526,0.168310,0.518167,0.406897,-0.417633,0.930366,0.500558,0.500465,0.160743,0.997177,0.436255,0.513899,-0.160680,0.998922,0.547333,0.604359,0.459990,0.720540,0.457340,0.632160,0.114438,0.980463,0.547180,0.692273,0.771691,0.845793,0.451732,0.740226,0.476619,0.962132,0.525007,0.711141,0.793541,0.852753,0.427021,0.760325,0.505383,0.908783,0.652854,0.711969,0.678666,0.914799,0.547663,0.767082,0.342143,0.956190
14068,reference,0.503117,0.256783,-0.357353,0.998963,0.497960,0.241738,-0.335227,0.998270,0.497010,0.241183,-0.335243,0.998068,0.495424,0.240633,-0.335148,0.997743,0.492521,0.242127,-0.399023,0.998767,0.487866,0.241789,-0.399126,0.998806,0.481893,0.241393,-0.399221,0.999020,0.462520,0.243488,-0.179253,0.995935,0.444378,0.243916,-0.471647,0.999389,0.494656,0.268170,-0.290234,0.998014,0.487503,0.268204,-0.374312,0.999483,0.459527,0.305792,0.017135,0.998280,0.361771,0.316040,-0.508600,0.999958,0.448886,0.389163,0.166141,0.046881,0.347566,0.425920,-0.509217,0.991533,0.528014,0.412934,-0.000388,0.110591,0.500516,0.421564,-0.417317,0.971192,0.558894,0.415455,-0.027429,0.151820,0.540532,0.420079,-0.456549,0.955268,0.561202,0.408884,-0.084334,0.159908,0.539159,0.407052,-0.445609,0.954184,0.544430,0.407686,-0.031014,0.162564,0.525618,0.406218,-0.404767,0.930502,0.500534,0.500449,0.161169,0.996972,0.436248,0.513272,-0.161101,0.998837,0.546336,0.605216,0.459798,0.716908,0.457512,0.631656,0.113672,0.980441,0.546921,0.694559,0.772885,0.844986,0.452978,0.740629,0.479403,0.962454,0.525397,0.713581,0.795039,0.852276,0.430300,0.760581,0.508844,0.909090,0.652928,0.716431,0.682633,0.914954,0.550650,0.766818,0.343563,0.956479
14103,reference,0.505421,0.256373,-0.357000,0.998757,0.500960,0.241163,-0.333703,0.997890,0.500053,0.240641,-0.333763,0.997643,0.498494,0.240138,-0.333702,0.997238,0.495750,0.241445,-0.398489,0.998511,0.490914,0.241041,-0.398601,0.998568,0.484823,0.240609,-0.398728,0.998831,0.465632,0.242855,-0.176210,0.994925,0.447086,0.242859,-0.470777,0.999266,0.496392,0.267930,-0.288917,0.997589,0.489368,0.267929,-0.373835,0.999380,0.460187,0.305599,0.026991,0.998103,0.365808,0.315769,-0.504851,0.999955,0.449047,0.390101,0.167602,0.044936,0.354371,0.425197,-0.503465,0.991453,0.528548,0.412593,0.009987,0.106320,0.506648,0.420000,-0.406319,0.971566,0.560060,0.415497,-0.018401,0.146823,0.545085,0.418748,-0.442049,0.955957,0.561042,0.408035,-0.070626,0.154703,0.543939,0.406108,-0.432124,0.954863,0.545353,0.406799,-0.019692,0.157428,0.530708,0.405073,-0.393837,0.931080,0.500501,0.500478,0.161393,0.996686,0.436253,0.513178,-0.161317,0.998717,0.544948,0.606385,0.452224,0.709662,0.457600,0.631445,0.104536,0.979877,0.544643,0.697008,0.759737,0.840490,0.453174,0.740627,0.471172,0.961389,0.524025,0.716203,0.781279,0.848705,0.431271,0.759934,0.500965,0.907277,0.651355,0.720232,0.669097,0.912969,0.552317,0.766112,0.339456,0.955491
14137,reference,0.507553,0.255959,-0.355005,0.998552,0.503254,0.240594,-0.330866,0.997533,0.502294,0.240061,-0.330959,0.997238,0.500632,0.239559,-0.330928,0.996779,0.498158,0.240851,-0.397464,0.998278,0.493177,0.240410,-0.397584,0.998351,0.487063,0.239964,-0.397736,0.998663,0.467375,0.242138,-0.172829,0.993953,0.449153,0.242111,-0.469322,0.999147,0.498129,0.267558,-0.286242,0.997179,0.491397,0.267539,-0.372976,0.999280,0.460661,0.305549,0.038286,0.997897,0.370198,0.315432,-0.506815,0.999952,0.449833,0.390627,0.179984,0.043169,0.359944,0.424379,-0.505178,0.991461,0.528478,0.412412,0.013587,0.102173,0.509366,0.419219,-0.402838,0.972104,0.560225,0.414091,-0.015047,0.141843,0.546828,0.417590,-0.440825,0.956906,0.560651,0.406925,-0.066854,0.149566,0.545437,0.405205,-0.430990,0.955821,0.545405,0.405898,-0.017649,0.152377,0.532323,0.404164,-0.390246,0.932060,0.499935,0.500284,0.163254,0.996504,0.436044,0.512585,-0.163168,0.998623,0.544091,0.606337,0.450721,0.704432,0.457209,0.631050,0.102114,0.979691,0.542171,0.698476,0.757261,0.837208,0.453264,0.740633,0.465163,0.961558,0.521057,0.718393,0.778866,0.846301,0.432512,0.759964,0.494101,0.907673,0.648171,0.723007,0.667125,0.912170,0.553887,0.765761,0.329627,0.955862
14172,reference,0.510003,0.255839,-0.345351,0.998285,0.506596,0.240583,-0.321250,0.997059,0.505672,0.240056,-0.321342,0.996705,0.503959,0.239555,-0.321311,0.996178,0.501083,0.240810,-0.388317,0.997967,0.495959,0.240349,-0.388438,0.998061,0.489863,0.239875,-0.388606,0.998435,0.470501,0.241889,-0.163353,0.992726,0.453535,0.241669,-0.462220,0.998981,0.500100,0.267418,-0.276579,0.996674,0.493514,0.267182,-0.363844,0.999152,0.461275,0.305515,0.048436,0.997676,0.373154,0.314914,-0.505060,0.999950,0.450470,0.390650,0.185302,0.041660,0.361864,0.423020,-0.507298,0.991398,0.528417,0.412297,0.017657,0.098862,0.509853,0.418618,-0.410352,0.972505,0.559907,0.413384,-0.011149,0.138040,0.547467,0.416622,-0.450564,0.957629,0.560873,0.406271,-0.061884,0.145663,0.545887,0.404406,-0.441169,0.956541,0.546202,0.405338,-0.012644,0.148453,0.532675,0.403468,-0.398148,0.932651,0.499157,0.500257,0.165434,0.996179,0.435867,0.512145,-0.165349,0.998477,0.543806,0.606403,0.442385,0.697949,0.455339,0.630796,0.082216,0.979387,0.535666,0.701507,0.745085,0.832240,0.453240,0.740640,0.425231,0.961457,0.514413,0.721221,0.766056,0.842235,0.432885,0.759988,0.451593,0.907402,0.641070,0.726536,0.652803,0.910188,0.554685,0.765626,0.282245,0.955886
14206,reference,0.511393,0.254373,-0.329952,0.997857,0.507787,0.239570,-0.306136,0.996338,0.506867,0.239059,-0.306213,0.995907,0.505147,0.238551,-0.306174,0.995287,0.502149,0.239723,-0.372767,0.997471,0.497000,0.239335,-0.372890,0.997597,0.490919,0.238878,-0.373058,0.998070,0.471575,0.240801,-0.150474,0.990900,0.454429,0.240595,-0.449572,0.998739,0.501498,0.266364,-0.262321,0.995905,0.494825,0.266057,-0.349177,0.998948,0.461696,0.305063,0.060530,0.997396,0.376097,0.313774,-0.504303,0.999944,0.450530,0.390993,0.195747,0.039978,0.365853,0.421858,-0.505149,0.991167,0.528307,0.412324,0.030023,0.094621,0.511173,0.418325,-0.406240,0.972173,0.559493,0.413672,0.001739,0.132935,0.548185,0.416515,-0.444493,0.957439,0.560665,0.406211,-0.046798,0.140351,0.547418,0.404401,-0.434496,0.956346,0.546023,0.405378,-0.000028,0.143201,0.534545,0.403461,-0.393476,0.932003,0.498486,0.499750,0.167609,0.995750,0.435960,0.510587,-0.167517,0.998279,0.539711,0.606544,0.431666,0.684958,0.454584,0.629458,0.064045,0.977962,0.527085,0.703759,0.724397,0.822674,0.453006,0.740471,0.398623,0.959639,0.505419,0.723070,0.744251,0.835533,0.432869,0.759586,0.424199,0.904713,0.636107,0.729275,0.633035,0.905475,0.554673,0.765266,0.256791,0.954197
14241,reference,0.513394,0.254045,-0.322125,0.997319,0.510109,0.239203,-0.298199,0.995420,0.509256,0.238700,-0.298269,0.994865,0.507589,0.238194,-0.298217,0.994113,0.504483,0.239281,-0.364906,0.996825,0.499210,0.238839,-0.365027,0.996981,0.493045,0.238332,-0.365202,0.997581,0.473778,0.240117,-0.141588,0.988434,0.457180,0.239678,-0.442772,0.998409,0.503425,0.266011,-0.254417,0.994879,0.496645,0.265633,-0.341667,0.998673,0.461730,0.304418,0.070966,0.997162,0.378567,0.312990,-0.504190,0.999940,0.450680,0.391014,0.205913,0.038478,0.366493,0.421198,-0.504274,0.990698,0.529499,0.412088,0.041712,0.091337,0.511852,0.417984,-0.402935,0.971676,0.559292,0.413808,0.014628,0.128924,0.548941,0.416380,-0.442223,0.957023,0.560663,0.406208,-0.033615,0.136211,0.548542,0.404384,-0.431939,0.955954,0.547035,0.405333,0.011756,0.139086,0.535766,0.403440,-0.389993,0.931106,0.497977,0.499397,0.169271,0.995284,0.435953,0.509796,-0.169171,0.998025,0.536518,0.606897,0.427754,0.672859,0.454168,0.629133,0.053872,0.975907,0.522366,0.705037,0.720683,0.813145,0.452838,0.739418,0.393937,0.956341,0.501135,0.723649,0.740329,0.828284,0.432955,0.758752,0.420407,0.899967,0.632590,0.731351,0.627583,0.900146,0.554678,0.765267,0.255647,0.951583
14275,reference,0.514555,0.253651,-0.316277,0.996949,0.511094,0.238931,-0.292412,0.994803,0.510214,0.238423,-0.292472,0.994177,0.508521,0.237899,-0.292416,0.993357,0.505204,0.238936,-0.358725,0.996412,0.499928,0.238481,-0.358848,0.996593,0.493727,0.237919,-0.359018,0.997281,0.474521,0.239671,-0.136494,0.986731,0.457717,0.239206,-0.436087,0.998200,0.504513,0.265628,-0.248947,0.994171,0.497687,0.265167,-0.335625,0.998493,0.462239,0.304285,0.076056,0.996911,0.380490,0.312598,-0.501970,0.999935,0.450669,0.391042,0.212087,0.037203,0.367181,0.420760,-0.503810,0.990601,0.529122,0.412010,0.048391,0.088240,0.512562,0.417398,-0.400139,0.971732,0.558999,0.413884,0.020667,0.125137,0.549457,0.415964,-0.440566,0.957223,0.560564,0.405963,-0.026467,0.132299,0.549251,0.404179,-0.430921,0.956162,0.546946,0.405267,0.018760,0.135178,0.536702,0.403221,-0.387319,0.931106,0.496434,0.498860,0.170682,0.994968,0.435865,0.508473,-0.170584,0.997858,0.534814,0.606927,0.422411,0.663659,0.453075,0.627017,0.051390,0.974646,0.520302,0.705506,0.712774,0.806145,0.451289,0.738448,0.385866,0.954707,0.492355,0.724569,0.732245,0.822661,0.432692,0.757423,0.411413,0.897521,0.622131,0.733054,0.620087,0.896650,0.554341,0.764500,0.244610,0.950370
14310,reference,0.516419,0.253203,-0.317318,0.996580,0.512928,0.238489,-0.293572,0.994207,0.511978,0.237965,-0.293628,0.993507,0.510216,0.237413,-0.293568,0.992616,0.507177,0.238367,-0.360071,0.996013,0.501931,0.237847,-0.360193,0.996213,0.495756,0.237209,-0.360355,0.996981,0.475816,0.238967,-0.137079,0.985206,0.459336,0.238471,-0.436363,0.997994,0.506128,0.265211,-0.249854,0.993549,0.499379,0.264721,-0.336878,0.998322,0.462391,0.304073,0.078008,0.996647,0.383307,0.311476,-0.507783,0.999930,0.450661,0.391063,0.213032,0.035906,0.368621,0.419717,-0.509584,0.990171,0.529717,0.411731,0.048257,0.084726,0.513929,0.416744,-0.398397,0.971014,0.559858,0.413934,0.020473,0.120716,0.550676,0.415631,-0.438147,0.956508,0.560948,0.405797,-0.026889,0.127706,0.550730,0.403789,-0.428089,0.955430,0.548309,0.404991,0.018561,0.130664,0.538559,0.402680,-0.385510,0.929670,0.495637,0.498556,0.174812,0.994532,0.435663,0.508021,-0.174703,0.997667,0.534897,0.606921,0.428472,0.655871,0.452725,0.626624,0.054424,0.974040,0.517906,0.705553,0.725907,0.801835,0.450825,0.737924,0.394533,0.954723,0.492445,0.724281,0.745710,0.820116,0.432527,0.757111,0.420810,0.897925,0.622101,0.733022,0.632881,0.894824,0.555686,0.763594,0.253925,0.950494
14344,reference,0.518539,0.252970,-0.308788,0.996250,0.515030,0.238340,-0.284708,0.993754,0.514035,0.237806,-0.284768,0.993028,0.512240,0.237230,-0.284715,0.992070,0.509640,0.238141,-0.352161,0.995639,0.504543,0.237566,-0.352291,0.995856,0.498418,0.236888,-0.352440,0.996685,0.477549,0.238613,-0.128413,0.984322,0.461546,0.238130,-0.432674,0.997836,0.508150,0.264921,-0.241395,0.993079,0.501414,0.264356,-0.329585,0.998168,0.462451,0.303413,0.084607,0.996528,0.385984,0.310823,-0.507207,0.999926,0.449387,0.388309,0.213480,0.034667,0.371201,0.418856,-0.495049,0.989707,0.529680,0.410620,0.047762,0.081962,0.514440,0.415820,-0.346212,0.970130,0.559740,0.411791,0.019864,0.117542,0.551273,0.414902,-0.380971,0.955702,0.561378,0.404669,-0.027590,0.124386,0.551901,0.403126,-0.370521,0.954633,0.548803,0.401894,0.018128,0.127475,0.539938,0.401718,-0.332820,0.928429,0.493509,0.497822,0.177337,0.994118,0.435578,0.507287,-0.177199,0.997490,0.530795,0.606902,0.438227,0.645102,0.452766,0.626189,0.057628,0.973192,0.514547,0.706063,0.734166,0.793130,0.451231,0.737333,0.397877,0.953678,0.489439,0.724657,0.753711,0.814753,0.432425,0.757031,0.424641,0.897168,0.621595,0.733377,0.647877,0.890192,0.558748,0.762046,0.262392,0.949413
14379,reference,0.521276,0.252972,-0.305926,0.996097,0.517872,0.238321,-0.282256,0.993527,0.516924,0.237786,-0.282312,0.992742,0.515176,0.237208,-0.282250,0.991756,0.512453,0.238120,-0.350361,0.995483,0.507167,0.237534,-0.350490,0.995706,0.500942,0.236860,-0.350647,0.996574,0.480218,0.238474,-0.125281,0.983639,0.464209,0.238022,-0.432668,0.997758,0.511081,0.264890,-0.238132,0.992853,0.504058,0.264255,-0.327245,0.998102,0.464039,0.303338,0.089256,0.996445,0.387811,0.310687,-0.506228,0.999924,0.450446,0.388421,0.219977,0.033702,0.373764,0.418110,-0.494329,0.989525,0.531156,0.409653,0.047405,0.080062,0.517292,0.414418,-0.352059,0.970197,0.561247,0.410552,0.019596,0.115296,0.553317,0.414068,-0.388120,0.955971,0.562212,0.403776,-0.027702,0.122117,0.553946,0.402010,-0.378224,0.954907,0.550319,0.400001,0.017874,0.125224,0.542433,0.400487,-0.338796,0.928581,0.493320,0.497791,0.177221,0.994009,0.433792,0.507250,-0.177085,0.997415,0.531248,0.606895,0.439970,0.643438,0.449512,0.626016,0.058891,0.972867,0.512968,0.706906,0.741682,0.791925,0.450705,0.736777,0.404634,0.953697,0.488395,0.725412,0.761977,0.814266,0.431908,0.756473,0.432061,0.897370,0.619992,0.733606,0.651946,0.890241,0.557309,0.762056,0.266003,0.949885
14413,reference,0.524207,0.252986,-0.305546,0.996216,0.520328,0.238326,-0.282347,0.993757,0.519299,0.237793,-0.282395,0.992978,0.517490,0.237217,-0.282325,0.992026,0.515218,0.238133,-0.350529,0.995642,0.510065,0.237552,-0.350656,0.995852,0.503850,0.236882,-0.350805,0.996696,0.482901,0.238486,-0.125715,0.984149,0.467028,0.238061,-0.433484,0.997840,0.514498,0.264875,-0.237834,0.993110,0.507608,0.264244,-0.327126,0.998170,0.465236,0.303272,0.087819,0.996473,0.391833,0.310662,-0.505470,0.999925,0.451713,0.386314,0.217877,0.032773,0.376454,0.418082,-0.491527,0.989456,0.533352,0.404948,0.033107,0.079027,0.519421,0.413254,-0.341214,0.970370,0.563376,0.408393,0.001169,0.114399,0.555181,0.413154,-0.376363,0.956373,0.563337,0.400045,-0.045593,0.121299,0.556525,0.401289,-0.366418,0.955306,0.551565,0.397465,0.002891,0.124400,0.545161,0.399422,-0.327366,0.928982,0.493326,0.497800,0.176947,0.994214,0.433696,0.507306,-0.176813,0.997486,0.531468,0.607104,0.458872,0.648121,0.447028,0.626431,0.086074,0.973673,0.514165,0.707676,0.776397,0.796277,0.450278,0.736728,0.451169,0.955302,0.490030,0.725835,0.799011,0.818018,0.431994,0.756157,0.480792,0.900055,0.621114,0.733421,0.688533,0.893306,0.556554,0.762084,0.318254,0.951797
14448,reference,0.528119,0.253118,-0.299999,0.995962,0.524236,0.238457,-0.276362,0.993425,0.523197,0.237931,-0.276412,0.992588,0.521392,0.237349,-0.276344,0.991595,0.519491,0.238218,-0.345146,0.995367,0.514513,0.237615,-0.345271,0.995575,0.508350,0.236934,-0.345415,0.996477,0.486613,0.238509,-0.119729,0.983297,0.470824,0.238074,-0.430648,0.997704,0.518164,0.264967,-0.232372,0.992725,0.511305,0.264261,-0.322361,0.998042,0.466103,0.303238,0.093649,0.996433,0.395088,0.310666,-0.503986,0.999923,0.451729,0.385743,0.229435,0.031758,0.379506,0.418097,-0.484345,0.989045,0.533237,0.405318,0.065471,0.076330,0.522400,0.412129,-0.321360,0.969346,0.562740,0.409380,0.037450,0.110779,0.557306,0.411978,-0.353449,0.955249,0.563660,0.400316,-0.008101,0.117508,0.558646,0.400567,-0.342849,0.954188,0.551424,0.397625,0.036323,0.120769,0.547251,0.397685,-0.306969,0.927294,0.492405,0.497664,0.177100,0.994198,0.433712,0.507286,-0.176958,0.997431,0.527923,0.607103,0.457579,0.638004,0.446894,0.626024,0.084967,0.971956,0.513404,0.708750,0.772471,0.788933,0.450335,0.736437,0.446659,0.952897,0.489794,0.726973,0.794838,0.813848,0.432004,0.755342,0.475522,0.897896,0.621424,0.733383,0.684695,0.889457,0.556492,0.761579,0.312892,0.950157
14482,reference,0.532859,0.253229,-0.292935,0.996034,0.528381,0.238528,-0.269234,0.993599,0.527207,0.238002,-0.269278,0.992767,0.525360,0.237415,-0.269207,0.991795,0.524248,0.238278,-0.338492,0.995448,0.519854,0.237665,-0.338607,0.995637,0.514020,0.236968,-0.338737,0.996522,0.490966,0.238517,-0.111974,0.983732,0.475257,0.238091,-0.425743,0.997754,0.523083,0.265007,-0.225292,0.992896,0.516501,0.264282,-0.315936,0.998069,0.468195,0.303241,0.099613,0.996537,0.397313,0.310697,-0.501580,0.999924,0.453856,0.385910,0.227694,0.030647,0.382013,0.417784,-0.471873,0.988462,0.533266,0.405559,0.030151,0.074005,0.524361,0.411791,-0.292934,0.968073,0.562547,0.409566,-0.003468,0.107896,0.559060,0.411070,-0.322570,0.953798,0.564542,0.399879,-0.046910,0.114467,0.560558,0.399422,-0.312365,0.952725,0.551470,0.397972,0.000871,0.117908,0.549258,0.396168,-0.278145,0.925178,0.491732,0.497429,0.177082,0.994367,0.432392,0.507153,-0.176937,0.997463,0.525241,0.607301,0.456809,0.622906,0.447031,0.625844,0.086479,0.969173,0.513502,0.708732,0.765240,0.776941,0.445957,0.735904,0.459851,0.947421,0.487261,0.727013,0.786507,0.807114,0.426750,0.753953,0.491680,0.891207,0.621573,0.733229,0.677058,0.882750,0.545798,0.761234,0.340719,0.946007
14517,reference,0.536744,0.254332,-0.279975,0.996338,0.533375,0.239451,-0.257871,0.994108,0.532414,0.238948,-0.257894,0.993337,0.530828,0.238380,-0.257790,0.992434,0.528758,0.239092,-0.326122,0.995801,0.524177,0.238385,-0.326222,0.995970,0.518209,0.237613,-0.326319,0.996785,0.497205,0.239011,-0.103391,0.985018,0.480331,0.238452,-0.412741,0.997930,0.526272,0.265856,-0.213660,0.993466,0.519378,0.264902,-0.302969,0.998222,0.470632,0.303247,0.098014,0.996745,0.399181,0.310723,-0.479241,0.999928,0.457182,0.386013,0.163453,0.030687,0.383452,0.417625,-0.436370,0.988699,0.534541,0.404025,-0.119351,0.075540,0.525837,0.411663,-0.257080,0.969038,0.562540,0.407613,-0.167480,0.110207,0.560071,0.410356,-0.284010,0.955079,0.565553,0.397217,-0.205621,0.116930,0.561332,0.397935,-0.278137,0.954036,0.551937,0.396496,-0.148548,0.120560,0.550269,0.395607,-0.243077,0.927136,0.491586,0.497364,0.174843,0.994711,0.432224,0.507026,-0.174711,0.997591,0.525560,0.606880,0.449357,0.626483,0.446850,0.624873,0.101046,0.969754,0.513721,0.708593,0.735363,0.776674,0.446077,0.735161,0.463575,0.947505,0.489573,0.726873,0.755328,0.808448,0.426665,0.753615,0.494124,0.891937,0.622190,0.733003,0.647754,0.883270,0.545448,0.760920,0.342742,0.946559
