t,mode,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
10000,reference,0.351725,0.244488,-0.229198,0.999730,0.363376,0.229439,-0.282974,0.999758,0.367837,0.229035,-0.283077,0.999748,0.372995,0.228641,-0.283184,0.999774,0.360962,0.229140,-0.208445,0.999707,0.363277,0.228503,-0.208431,0.999697,0.366183,0.227781,-0.208430,0.999758,0.408910,0.231828,-0.397414,0.999740,0.401475,0.230228,-0.070413,0.999587,0.373757,0.259290,-0.261888,0.999622,0.369507,0.259408,-0.167094,0.999474,0.466596,0.305401,-0.515138,0.999864,0.462213,0.300654,0.182503,0.999006,0.496365,0.425636,-0.367160,0.954328,0.471318,0.406175,0.140323,0.072274,0.357864,0.412188,0.015066,0.848954,0.374558,0.390555,-0.142858,0.101620,0.321164,0.405874,0.021173,0.802156,0.339328,0.384746,-0.170236,0.124436,0.327586,0.389697,0.035190,0.801037,0.338547,0.372715,-0.186021,0.119890,0.339082,0.389367,0.039476,0.763137,0.350584,0.375285,-0.162049,0.116014,0.492540,0.518534,-0.211414,0.999511,0.495067,0.510944,0.211348,0.998248,0.481116,0.658327,-0.011933,0.965252,0.455785,0.626156,0.584286,0.586597,0.508980,0.776230,0.142439,0.967176,0.452994,0.726002,0.967795,0.676197,0.553428,0.802484,0.151336,0.947252,0.461687,0.743822,1.002050,0.685560,0.414578,0.792344,0.029147,0.967199,0.340313,0.730976,1.004498,0.802874
10034,reference,0.351271,0.243912,-0.218583,0.999753,0.363516,0.228884,-0.272360,0.999778,0.367979,0.228477,-0.272422,0.999769,0.373132,0.228110,-0.272514,0.999792,0.361181,0.228544,-0.196268,0.999731,0.363536,0.227882,-0.196213,0.999722,0.366462,0.227202,-0.196182,0.999777,0.408711,0.231693,-0.389404,0.999763,0.401223,0.230078,-0.058343,0.999620,0.373164,0.258617,-0.252446,0.999656,0.369042,0.258742,-0.156081,0.999518,0.467977,0.305242,-0.508446,0.999873,0.462260,0.300534,0.191098,0.999034,0.501800,0.425567,-0.362132,0.957229,0.472411,0.405340,0.151443,0.072553,0.359824,0.412935,0.020736,0.857602,0.374997,0.390760,-0.120264,0.103759,0.322537,0.407441,0.025161,0.811011,0.339599,0.384719,-0.149036,0.127066,0.328204,0.390865,0.038379,0.809718,0.338913,0.373344,-0.166429,0.122218,0.339616,0.390456,0.044224,0.772105,0.350631,0.376440,-0.139856,0.118234,0.491449,0.518688,-0.211332,0.999513,0.495567,0.510921,0.211273,0.998230,0.476354,0.658311,-0.010281,0.963624,0.461081,0.628350,0.563570,0.577675,0.508685,0.776471,0.146361,0.965699,0.475154,0.726350,0.927610,0.666091,0.553141,0.802738,0.155118,0.947346,0.497009,0.752156,0.959240,0.681046,0.414536,0.792337,0.033246,0.966247,0.361865,0.739770,0.953238,0.798475
10068,reference,0.350602,0.243469,-0.217316,0.999771,0.362206,0.228705,-0.270165,0.999794,0.366359,0.228321,-0.270245,0.999785,0.371111,0.227973,-0.270347,0.999807,0.360439,0.228319,-0.196391,0.999750,0.362893,0.227656,-0.196365,0.999743,0.365879,0.226979,-0.196362,0.999793,0.407798,0.231648,-0.388840,0.999782,0.400796,0.229892,-0.068388,0.999647,0.372109,0.258430,-0.252028,0.999685,0.368470,0.258505,-0.158644,0.999553,0.468183,0.305431,-0.506113,0.999882,0.462410,0.300892,0.169096,0.999040,0.507186,0.425617,-0.359103,0.959566,0.474765,0.407079,0.180568,0.072575,0.360350,0.414180,0.003420,0.865181,0.375018,0.391042,0.013906,0.104811,0.322600,0.407957,0.004778,0.818779,0.339682,0.384867,-0.002440,0.128448,0.328320,0.391868,0.020755,0.817355,0.338243,0.374235,-0.023630,0.123392,0.339781,0.391322,0.026945,0.779676,0.350668,0.377113,-0.004184,0.119513,0.491667,0.518852,-0.210684,0.999532,0.494751,0.510979,0.210625,0.998249,0.477066,0.658299,0.010915,0.963968,0.460753,0.628742,0.573796,0.575896,0.508540,0.776700,0.191399,0.966245,0.469398,0.724997,0.959123,0.666217,0.553322,0.803275,0.203598,0.948400,0.489653,0.749454,0.994683,0.681536,0.414491,0.792343,0.092850,0.966994,0.357504,0.739402,1.002822,0.801442
10103,reference,0.350646,0.243728,-0.223274,0.999790,0.362169,0.228935,-0.276591,0.999811,0.366332,0.228540,-0.276674,0.999803,0.371098,0.228162,-0.276776,0.999822,0.360285,0.228554,-0.201885,0.999771,0.362698,0.227894,-0.201871,0.999764,0.365644,0.227217,-0.201864,0.999809,0.407750,0.231716,-0.394124,0.999801,0.400773,0.230079,-0.068740,0.999676,0.372080,0.258636,-0.257539,0.999713,0.368292,0.258730,-0.162833,0.999590,0.468827,0.305470,-0.511510,0.999890,0.462424,0.300935,0.172045,0.999079,0.509565,0.425705,-0.367200,0.961943,0.475305,0.407579,0.155355,0.074575,0.360624,0.414541,0.004324,0.872137,0.374708,0.391040,-0.120759,0.111319,0.322631,0.408618,0.008352,0.825658,0.339052,0.384784,-0.149449,0.135621,0.328374,0.392192,0.023514,0.824051,0.336819,0.374393,-0.166950,0.130199,0.339894,0.391636,0.028561,0.786509,0.347753,0.377092,-0.140730,0.125857,0.492564,0.518830,-0.212028,0.999549,0.493375,0.511029,0.211947,0.998293,0.477667,0.658190,0.009581,0.963695,0.460028,0.629833,0.574141,0.572226,0.508348,0.777031,0.188218,0.966535,0.466242,0.730018,0.955282,0.665708,0.554774,0.803682,0.198843,0.949352,0.484089,0.750381,0.989653,0.682199,0.414483,0.794767,0.073736,0.967628,0.355003,0.739112,0.993566,0.804237
10137,reference,0.350799,0.243628,-0.222473,0.999807,0.362329,0.228784,-0.276141,0.999826,0.366499,0.228363,-0.276217,0.999819,0.371269,0.227984,-0.276313,0.999836,0.360432,0.228417,-0.201911,0.999789,0.362846,0.227743,-0.201909,0.999783,0.365790,0.227074,-0.201904,0.999824,0.407813,0.231655,-0.396478,0.999817,0.400824,0.229998,-0.072182,0.999701,0.372185,0.258583,-0.257631,0.999738,0.368420,0.258741,-0.163356,0.999623,0.469911,0.305836,-0.510489,0.999897,0.462505,0.301058,0.168837,0.999114,0.511413,0.425892,-0.364567,0.963445,0.476015,0.407396,0.165668,0.075849,0.360803,0.414748,0.005441,0.876433,0.374083,0.390983,-0.043134,0.114536,0.322730,0.408799,0.009676,0.829614,0.339090,0.384720,-0.063372,0.139712,0.328441,0.392383,0.026565,0.827941,0.336840,0.374477,-0.081010,0.134020,0.339950,0.391804,0.029657,0.790269,0.347816,0.376888,-0.060721,0.129504,0.491960,0.519248,-0.212417,0.999567,0.493648,0.511066,0.212339,0.998347,0.477539,0.658261,0.008891,0.962636,0.460054,0.631158,0.583150,0.565703,0.508233,0.777094,0.175985,0.966537,0.474810,0.729974,0.975936,0.661509,0.553752,0.803383,0.186055,0.950417,0.490832,0.750607,1.011970,0.680282,0.414440,0.794718,0.067626,0.968195,0.369831,0.747365,1.021247,0.805434
10172,reference,0.350696,0.243686,-0.224336,0.999820,0.362110,0.228862,-0.278021,0.999837,0.366246,0.228446,-0.278093,0.999830,0.370950,0.228077,-0.278187,0.999846,0.360363,0.228486,-0.203244,0.999802,0.362826,0.227814,-0.203251,0.999798,0.365808,0.227153,-0.203262,0.999835,0.407760,0.231752,-0.400136,0.999831,0.400887,0.230106,-0.072856,0.999720,0.371887,0.258691,-0.260400,0.999759,0.368297,0.258854,-0.165304,0.999648,0.470742,0.306383,-0.513783,0.999902,0.462611,0.301556,0.167796,0.999134,0.513129,0.426004,-0.370509,0.964779,0.476279,0.407353,0.158325,0.077056,0.361358,0.415700,-0.001543,0.880372,0.372139,0.391435,-0.064810,0.117354,0.323314,0.409722,0.000949,0.832857,0.337492,0.385279,-0.084277,0.142820,0.328701,0.393186,0.017539,0.831082,0.336461,0.375069,-0.105037,0.136923,0.340144,0.392610,0.022448,0.792901,0.346765,0.377033,-0.083955,0.132476,0.492748,0.519425,-0.212496,0.999570,0.493699,0.511227,0.212412,0.998352,0.477526,0.658262,0.008244,0.961556,0.459002,0.631445,0.580927,0.559162,0.506647,0.777089,0.187850,0.965895,0.470097,0.732095,0.967594,0.657095,0.552233,0.803408,0.199630,0.950248,0.489301,0.750862,1.002879,0.677948,0.414170,0.794654,0.082963,0.967965,0.369072,0.746293,1.009018,0.805102
10206,reference,0.350690,0.244410,-0.249440,0.999834,0.362013,0.229564,-0.304339,0.999849,0.366108,0.229121,-0.304391,0.999843,0.370756,0.228691,-0.304461,0.999857,0.360255,0.229155,-0.228363,0.999818,0.362701,0.228443,-0.228390,0.999815,0.365653,0.227712,-0.228399,0.999848,0.407664,0.232104,-0.426233,0.999845,0.400826,0.230404,-0.092664,0.999741,0.371745,0.259194,-0.285166,0.999779,0.368213,0.259441,-0.188400,0.999676,0.471742,0.307026,-0.535612,0.999907,0.462694,0.302327,0.155522,0.999165,0.513107,0.426044,-0.384839,0.966174,0.474954,0.407181,0.148394,0.079221,0.362580,0.416309,-0.006855,0.884675,0.370849,0.391344,-0.085554,0.122870,0.324639,0.410448,-0.005695,0.836816,0.336306,0.385654,-0.107298,0.148737,0.329429,0.393871,0.008491,0.835014,0.335639,0.375173,-0.128780,0.142665,0.340803,0.393279,0.016324,0.796490,0.345542,0.377024,-0.105281,0.138135,0.494312,0.519562,-0.214868,0.999580,0.493910,0.511294,0.214781,0.998391,0.479758,0.658155,0.011598,0.962741,0.458653,0.631536,0.612583,0.565279,0.506593,0.777138,0.210726,0.967046,0.455959,0.732331,1.032234,0.666052,0.552195,0.803265,0.224278,0.951423,0.472240,0.750665,1.070690,0.684158,0.414326,0.793989,0.103598,0.969186,0.341597,0.743819,1.069568,0.812131
10241,reference,0.350672,0.247294,-0.242596,0.999843,0.361672,0.232149,-0.297893,0.999857,0.365708,0.231730,-0.297956,0.999852,0.370290,0.231281,-0.298032,0.999864,0.360036,0.231692,-0.221810,0.999828,0.362524,0.230953,-0.221840,0.999826,0.365515,0.230118,-0.221860,0.999856,0.407441,0.233877,-0.423047,0.999855,0.400824,0.232100,-0.087722,0.999755,0.371671,0.261520,-0.279114,0.999795,0.368238,0.261635,-0.182195,0.999694,0.472871,0.307880,-0.538101,0.999910,0.463326,0.303599,0.159197,0.999183,0.513652,0.426367,-0.386851,0.966943,0.477120,0.407258,0.140426,0.079752,0.363272,0.416611,-0.002616,0.886216,0.370750,0.391708,-0.118272,0.124626,0.325230,0.410675,-0.001655,0.837269,0.336191,0.386008,-0.141071,0.150877,0.329810,0.394295,0.010262,0.835427,0.335592,0.375429,-0.158632,0.144698,0.341207,0.393734,0.019181,0.796083,0.345286,0.377061,-0.137206,0.140180,0.496987,0.520971,-0.217890,0.999583,0.494763,0.512023,0.217760,0.998414,0.480232,0.658765,0.010188,0.962810,0.458333,0.632790,0.613634,0.564131,0.506535,0.777601,0.201953,0.967570,0.454070,0.734058,1.031912,0.668718,0.553582,0.803834,0.214789,0.951870,0.469652,0.750812,1.069903,0.685031,0.414367,0.794400,0.095920,0.970002,0.341385,0.743244,1.068567,0.816160
10275,reference,0.350547,0.247822,-0.240107,0.999852,0.361603,0.232900,-0.294715,0.999865,0.365642,0.232470,-0.294779,0.999860,0.370201,0.232049,-0.294856,0.999871,0.360013,0.232445,-0.219346,0.999837,0.362526,0.231702,-0.219377,0.999837,0.365528,0.230907,-0.219400,0.999864,0.407388,0.235104,-0.418847,0.999864,0.400844,0.233253,-0.087536,0.999769,0.371687,0.262314,-0.276606,0.999810,0.368271,0.262464,-0.180638,0.999712,0.473499,0.308944,-0.533348,0.999914,0.464417,0.304568,0.156776,0.999197,0.515415,0.427287,-0.387366,0.968183,0.479126,0.407529,0.141409,0.081125,0.364764,0.416466,-0.016041,0.891121,0.370789,0.391723,-0.087494,0.128453,0.325898,0.411133,-0.017686,0.842569,0.335887,0.386040,-0.107097,0.155197,0.329977,0.394579,-0.002738,0.840716,0.335542,0.377249,-0.126946,0.148810,0.341630,0.393870,0.006727,0.801388,0.345331,0.378128,-0.106282,0.144498,0.498472,0.522630,-0.217748,0.999577,0.498939,0.513228,0.217621,0.998393,0.480377,0.660160,0.023944,0.962681,0.459385,0.634482,0.611970,0.560805,0.507163,0.778246,0.240625,0.967165,0.454038,0.735422,1.014320,0.664881,0.553505,0.803995,0.256063,0.951189,0.469570,0.752819,1.050562,0.682553,0.414323,0.794381,0.143571,0.969668,0.341428,0.742912,1.055323,0.815181
10310,reference,0.350431,0.249761,-0.250003,0.999859,0.361278,0.235267,-0.304182,0.999872,0.365260,0.234842,-0.304250,0.999868,0.369717,0.234403,-0.304331,0.999877,0.359751,0.234850,-0.230079,0.999845,0.362267,0.234129,-0.230116,0.999846,0.365274,0.233321,-0.230144,0.999871,0.406677,0.237398,-0.427887,0.999873,0.400233,0.235421,-0.102223,0.999781,0.371634,0.264266,-0.286497,0.999823,0.368245,0.264365,-0.191990,0.999727,0.473550,0.312629,-0.538069,0.999918,0.464449,0.307307,0.140237,0.999201,0.515702,0.430688,-0.394902,0.969132,0.480691,0.408750,0.143240,0.081718,0.364707,0.417291,-0.021062,0.895601,0.370785,0.392050,-0.044854,0.130190,0.325939,0.412989,-0.021683,0.847513,0.335652,0.386501,-0.059164,0.157508,0.329943,0.395899,-0.005650,0.845695,0.335411,0.378743,-0.076319,0.150977,0.341668,0.394952,0.002218,0.806411,0.345249,0.379171,-0.061505,0.147090,0.500746,0.528790,-0.217664,0.999570,0.500613,0.517625,0.217536,0.998368,0.480390,0.663606,0.047038,0.962872,0.458912,0.637106,0.605609,0.561887,0.508765,0.778904,0.290196,0.966693,0.454010,0.735272,1.009573,0.662804,0.553528,0.804923,0.308579,0.950059,0.468424,0.752957,1.047017,0.681208,0.414788,0.794714,0.204317,0.969161,0.330620,0.742627,1.051427,0.814184
10344,reference,0.349885,0.255152,-0.244981,0.999864,0.360723,0.239894,-0.298458,0.999876,0.364712,0.239402,-0.298523,0.999873,0.369185,0.238909,-0.298619,0.999881,0.359236,0.239565,-0.225167,0.999850,0.361806,0.238819,-0.225228,0.999852,0.364835,0.237995,-0.225264,0.999875,0.406532,0.241491,-0.425509,0.999879,0.399989,0.239474,-0.100021,0.999789,0.371415,0.269317,-0.283396,0.999834,0.368048,0.269599,-0.189980,0.999738,0.478660,0.314447,-0.536498,0.999921,0.464475,0.309161,0.144235,0.999211,0.516670,0.433335,-0.387068,0.970277,0.481748,0.409959,0.144422,0.083858,0.366626,0.418249,0.003188,0.898906,0.371711,0.395316,-0.044877,0.130175,0.327475,0.413725,0.003518,0.850922,0.336260,0.387800,-0.061594,0.157158,0.331719,0.397278,0.014883,0.849208,0.336251,0.380774,-0.076152,0.150557,0.343447,0.396667,0.025119,0.809944,0.346192,0.381392,-0.060857,0.146943,0.507850,0.530968,-0.215048,0.999571,0.504849,0.519548,0.214951,0.998368,0.480375,0.665147,0.042471,0.962379,0.462123,0.638641,0.578080,0.558402,0.510087,0.779466,0.266886,0.965111,0.454054,0.735156,0.968505,0.654005,0.555260,0.805168,0.283766,0.948176,0.469201,0.754327,1.004962,0.673747,0.414779,0.794700,0.180930,0.967639,0.334545,0.742959,1.009271,0.808036
10379,reference,0.348566,0.258366,-0.244110,0.999867,0.358948,0.243320,-0.296921,0.999879,0.362836,0.242894,-0.297012,0.999875,0.367307,0.242471,-0.297117,0.999883,0.357870,0.243039,-0.224619,0.999853,0.360543,0.242402,-0.224637,0.999855,0.363667,0.241677,-0.224653,0.999876,0.405423,0.245252,-0.423804,0.999883,0.398255,0.243121,-0.096300,0.999792,0.370057,0.272705,-0.282541,0.999841,0.367118,0.272814,-0.187459,0.999743,0.479253,0.317686,-0.535045,0.999925,0.464472,0.313372,0.141337,0.999193,0.517017,0.437204,-0.385379,0.971201,0.483089,0.412388,0.155345,0.082551,0.366684,0.420329,0.003282,0.902461,0.373834,0.396783,0.003984,0.125693,0.327716,0.416091,0.003543,0.855050,0.337954,0.390856,-0.008038,0.152283,0.331837,0.399251,0.015381,0.853407,0.337396,0.381673,-0.022349,0.145824,0.343638,0.398671,0.025315,0.814056,0.347562,0.382571,-0.010838,0.142737,0.515684,0.534978,-0.214081,0.999582,0.507899,0.523357,0.213991,0.998378,0.480364,0.665607,0.052630,0.962825,0.461960,0.638458,0.593258,0.558876,0.511317,0.779456,0.293608,0.964729,0.445867,0.735037,1.009606,0.652344,0.558921,0.805021,0.313024,0.946705,0.463506,0.753991,1.049484,0.671399,0.414738,0.794648,0.221577,0.967100,0.323837,0.741298,1.067051,0.806186
10413,reference,0.348038,0.264058,-0.242170,0.999859,0.358247,0.249010,-0.295218,0.999871,0.362216,0.248560,-0.295310,0.999868,0.366797,0.248104,-0.295414,0.999875,0.357297,0.248753,-0.222838,0.999841,0.360071,0.248108,-0.222877,0.999846,0.363300,0.247348,-0.222908,0.999865,0.405100,0.250596,-0.422215,0.999878,0.397911,0.248484,-0.100699,0.999775,0.369965,0.277732,-0.280374,0.999840,0.367080,0.277906,-0.186439,0.999729,0.479535,0.322035,-0.534862,0.999927,0.464650,0.317524,0.133516,0.999152,0.516725,0.440987,-0.394673,0.971884,0.485828,0.415588,0.193317,0.080766,0.366489,0.423247,-0.024185,0.906286,0.376771,0.399256,0.108077,0.121182,0.327727,0.419471,-0.028209,0.859698,0.340492,0.392215,0.107511,0.147407,0.331833,0.402976,-0.012627,0.858106,0.338793,0.382581,0.090507,0.141090,0.343623,0.402386,-0.001574,0.818548,0.349180,0.386191,0.094554,0.138564,0.520485,0.538339,-0.213722,0.999580,0.518591,0.525843,0.213646,0.998349,0.479918,0.667044,0.075439,0.961950,0.466204,0.638629,0.595495,0.553122,0.510941,0.779760,0.352077,0.962721,0.439172,0.734791,1.018710,0.645255,0.558741,0.805014,0.375990,0.943614,0.455470,0.754024,1.059596,0.666019,0.413366,0.794631,0.295383,0.965151,0.324391,0.740619,1.076702,0.800988
10448,reference,0.347797,0.268648,-0.235739,0.999815,0.357927,0.253619,-0.287343,0.999828,0.361886,0.253155,-0.287481,0.999823,0.366480,0.252699,-0.287598,0.999832,0.357054,0.253337,-0.220404,0.999781,0.359842,0.252674,-0.220467,0.999789,0.363064,0.251904,-0.220561,0.999813,0.405016,0.255512,-0.415785,0.999832,0.397551,0.253370,-0.105420,0.999704,0.369976,0.282535,-0.274045,0.999805,0.367088,0.282520,-0.185757,0.999650,0.479669,0.328025,-0.515872,0.999922,0.466185,0.322510,0.113846,0.999047,0.516612,0.447784,-0.376867,0.971088,0.489393,0.419292,0.318996,0.079852,0.366231,0.429665,-0.023982,0.907170,0.378867,0.403054,0.428908,0.117591,0.327499,0.425498,-0.028505,0.861362,0.342533,0.394194,0.449063,0.143579,0.331641,0.408428,-0.015679,0.859833,0.338892,0.384828,0.422635,0.137635,0.343620,0.408283,-0.003954,0.819904,0.349999,0.387575,0.416747,0.135662,0.524503,0.541518,-0.204082,0.999546,0.526585,0.529188,0.204037,0.998160,0.476148,0.668977,0.122380,0.957296,0.469730,0.639361,0.562958,0.541949,0.510316,0.779347,0.436196,0.956768,0.439906,0.734810,0.961718,0.630882,0.555134,0.803666,0.465147,0.937554,0.458873,0.755421,1.001784,0.657876,0.409254,0.791055,0.408467,0.958897,0.331948,0.743307,1.029201,0.787091
10482,reference,0.347279,0.274148,-0.218064,0.999774,0.356909,0.259571,-0.266638,0.999794,0.360900,0.259084,-0.266796,0.999788,0.365584,0.258565,-0.266934,0.999798,0.356087,0.259313,-0.200773,0.999734,0.358891,0.258674,-0.200866,0.999746,0.362145,0.257913,-0.200981,0.999774,0.404455,0.261281,-0.387277,0.999802,0.396436,0.259294,-0.092678,0.999645,0.369951,0.287849,-0.254448,0.999772,0.367026,0.287800,-0.169439,0.999574,0.479721,0.332788,-0.497279,0.999915,0.466069,0.328840,0.121312,0.998940,0.516186,0.452467,-0.360205,0.970150,0.491079,0.425195,0.262170,0.077750,0.365656,0.433571,-0.004371,0.906587,0.379611,0.409681,0.191098,0.112677,0.325363,0.430151,-0.009899,0.860687,0.343572,0.403966,0.188505,0.138377,0.331119,0.413780,0.002647,0.859376,0.340275,0.393578,0.169089,0.132752,0.343462,0.413423,0.014618,0.819069,0.351150,0.395372,0.176524,0.131198,0.531511,0.544465,-0.199822,0.999495,0.529623,0.531296,0.199737,0.997998,0.474594,0.669384,0.134584,0.952414,0.474021,0.640406,0.532777,0.527337,0.512719,0.779378,0.470413,0.947556,0.441217,0.734961,0.906032,0.610878,0.555317,0.803683,0.502298,0.928345,0.463962,0.756922,0.942776,0.643742,0.410771,0.791052,0.449123,0.950029,0.340863,0.747472,0.956103,0.767375
10517,reference,0.346903,0.279689,-0.248127,0.999755,0.356571,0.265251,-0.300709,0.999776,0.360647,0.264740,-0.300829,0.999770,0.365405,0.264223,-0.300944,0.999781,0.355760,0.265017,-0.231414,0.999706,0.358616,0.264350,-0.231504,0.999722,0.361934,0.263576,-0.231608,0.999749,0.404194,0.266954,-0.429653,0.999786,0.396356,0.265088,-0.121513,0.999609,0.369958,0.293101,-0.286213,0.999761,0.367028,0.293230,-0.196996,0.999540,0.480591,0.338347,-0.532254,0.999915,0.465956,0.333679,0.107159,0.998897,0.515920,0.457867,-0.393202,0.969584,0.491524,0.430779,0.281075,0.076102,0.364951,0.439546,-0.048919,0.908692,0.376579,0.411962,0.303844,0.110428,0.323873,0.435722,-0.057847,0.863764,0.343349,0.405497,0.315615,0.136014,0.330447,0.418510,-0.046915,0.862490,0.339194,0.394827,0.290111,0.130673,0.343118,0.418541,-0.030482,0.821764,0.350731,0.396366,0.290006,0.129569,0.535688,0.546349,-0.200047,0.999484,0.529765,0.533998,0.199976,0.997936,0.472978,0.669473,0.124024,0.950357,0.474368,0.640199,0.575990,0.518264,0.505854,0.779061,0.451489,0.944406,0.436277,0.733838,0.997477,0.603322,0.547569,0.803689,0.481119,0.921500,0.444740,0.755470,1.040025,0.639606,0.408132,0.790571,0.413786,0.946553,0.313398,0.742647,1.061238,0.762374
10551,reference,0.345628,0.285401,-0.258230,0.999734,0.354649,0.270866,-0.310237,0.999755,0.358858,0.270296,-0.310354,0.999750,0.363829,0.269701,-0.310452,0.999763,0.353778,0.270628,-0.241577,0.999675,0.356660,0.269936,-0.241671,0.999694,0.360105,0.269130,-0.241797,0.999723,0.403298,0.271838,-0.436460,0.999764,0.395824,0.270176,-0.131797,0.999568,0.369622,0.298968,-0.295358,0.999748,0.366582,0.299048,-0.206941,0.999498,0.481414,0.343500,-0.533031,0.999916,0.465950,0.338347,0.096690,0.998843,0.515730,0.463051,-0.402684,0.969542,0.490122,0.436339,0.269261,0.074813,0.364216,0.443600,-0.089172,0.911944,0.374756,0.417722,0.277321,0.108602,0.322809,0.440015,-0.100827,0.868230,0.341142,0.414159,0.286905,0.133734,0.329778,0.422618,-0.085744,0.867004,0.338493,0.401308,0.258678,0.128740,0.342732,0.422330,-0.069950,0.826284,0.349752,0.402043,0.261919,0.128111,0.542698,0.549108,-0.200455,0.999472,0.530615,0.536850,0.200381,0.997828,0.471702,0.669282,0.116666,0.951993,0.452016,0.640010,0.578836,0.522001,0.501587,0.778216,0.433656,0.945648,0.419512,0.732821,0.993406,0.608259,0.543969,0.803486,0.461435,0.919090,0.421459,0.752155,1.034490,0.641901,0.407890,0.790515,0.391253,0.946946,0.284280,0.738057,1.053262,0.765265
10586,reference,0.344523,0.290306,-0.254045,0.999708,0.353082,0.275851,-0.306362,0.999735,0.357496,0.275223,-0.306475,0.999730,0.362790,0.274567,-0.306573,0.999743,0.352027,0.275670,-0.237010,0.999640,0.354895,0.274967,-0.237099,0.999663,0.358379,0.274160,-0.237212,0.999694,0.402611,0.276430,-0.433630,0.999747,0.395159,0.275006,-0.126963,0.999528,0.369613,0.304001,-0.291387,0.999733,0.366416,0.304124,-0.202284,0.999452,0.482037,0.346819,-0.531944,0.999916,0.466086,0.341459,0.101005,0.998800,0.514859,0.467437,-0.407863,0.969860,0.489900,0.439893,0.259354,0.074048,0.363487,0.446717,-0.094556,0.915456,0.374326,0.422091,0.220231,0.107062,0.321671,0.441307,-0.104501,0.872997,0.341091,0.415612,0.217485,0.131974,0.329516,0.424939,-0.086497,0.871835,0.337690,0.402343,0.194292,0.127053,0.342485,0.425016,-0.073653,0.831406,0.349479,0.406347,0.203858,0.126838,0.544814,0.551608,-0.200759,0.999468,0.531896,0.538777,0.200685,0.997780,0.471026,0.670487,0.111549,0.953841,0.433608,0.640288,0.576223,0.525564,0.502085,0.778596,0.410213,0.947042,0.403536,0.732811,0.971286,0.609961,0.545394,0.803473,0.437873,0.918430,0.422987,0.753333,1.009945,0.640919,0.407943,0.793801,0.374924,0.947534,0.285461,0.737983,1.032827,0.764505
10620,reference,0.343902,0.295628,-0.237798,0.999480,0.352198,0.281376,-0.293499,0.999543,0.356454,0.280816,-0.293624,0.999530,0.361651,0.280197,-0.293749,0.999572,0.351342,0.281064,-0.226858,0.999343,0.354241,0.280322,-0.226986,0.999372,0.357808,0.279454,-0.227176,0.999446,0.401686,0.281870,-0.431028,0.999543,0.394931,0.280459,-0.127066,0.999211,0.369168,0.309331,-0.281304,0.999566,0.366147,0.309286,-0.195554,0.999084,0.482004,0.352710,-0.531182,0.999906,0.469416,0.344256,0.096543,0.998606,0.513563,0.472022,-0.427961,0.968572,0.489725,0.437410,0.380435,0.071352,0.360594,0.452299,-0.143691,0.916190,0.377838,0.420324,0.572503,0.103327,0.318874,0.446612,-0.156541,0.874671,0.355323,0.408379,0.608302,0.128354,0.326576,0.429907,-0.139525,0.873623,0.337612,0.400536,0.579378,0.123828,0.340785,0.429971,-0.124864,0.832560,0.350525,0.405081,0.562227,0.124126,0.546340,0.552792,-0.201139,0.999422,0.535237,0.540017,0.201118,0.997590,0.472329,0.670337,0.107988,0.953197,0.427394,0.640362,0.551018,0.524315,0.502234,0.778273,0.429812,0.946040,0.407119,0.735551,0.907106,0.607407,0.545716,0.801827,0.462653,0.916134,0.425208,0.755402,0.942868,0.638354,0.407196,0.792980,0.425337,0.945570,0.289392,0.738103,0.964025,0.757745
