t,mode,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
19400,single_leg_squat_ref,0.526088,0.407283,-0.360822,0.999653,0.538629,0.394900,-0.315880,0.999014,0.547146,0.394604,-0.315944,0.999048,0.554493,0.394412,-0.316028,0.998818,0.514380,0.394909,-0.312915,0.999115,0.507257,0.394627,-0.312981,0.998977,0.501613,0.394278,-0.312979,0.999146,0.565813,0.394569,-0.101075,0.998953,0.496693,0.394928,-0.074890,0.998796,0.543687,0.418817,-0.262492,0.999603,0.514256,0.420754,-0.261800,0.999584,0.633535,0.450053,0.026503,0.999707,0.443889,0.451210,0.072036,0.999891,0.652778,0.534816,-0.128442,0.964240,0.420524,0.534293,-0.084347,0.964118,0.551204,0.522860,-0.482330,0.852710,0.499812,0.519100,-0.445956,0.904235,0.521362,0.519549,-0.539329,0.751235,0.524382,0.511958,-0.512046,0.824514,0.525330,0.506126,-0.539261,0.738499,0.526624,0.499647,-0.498747,0.806299,0.535506,0.507137,-0.487467,0.662472,0.521507,0.501034,-0.443230,0.737778,0.599485,0.579014,-0.007744,0.998027,0.483461,0.577923,0.008277,0.998275,0.571270,0.631449,-0.676687,0.932736,0.472325,0.659319,-0.521088,0.862014,0.558549,0.770027,-0.693678,0.795568,0.450807,0.798769,-0.554096,0.807628,0.551262,0.798203,-0.702896,0.743890,0.461412,0.821139,-0.570852,0.642545,0.551053,0.818093,-1.016589,0.883023,0.440204,0.839054,-0.891728,0.767062
19433,single_leg_squat_ref,0.526317,0.407277,-0.386076,0.999680,0.538880,0.395061,-0.360330,0.999102,0.547391,0.394773,-0.360428,0.999132,0.554687,0.394579,-0.360528,0.998924,0.514592,0.394991,-0.355458,0.999193,0.507388,0.394633,-0.355566,0.999068,0.501684,0.394251,-0.355682,0.999223,0.566013,0.394460,-0.153449,0.999044,0.496612,0.394690,-0.131048,0.998899,0.543796,0.418489,-0.299948,0.999637,0.514378,0.420259,-0.294597,0.999619,0.633338,0.449441,-0.011297,0.999726,0.443914,0.451182,0.027530,0.999897,0.653463,0.534557,-0.161502,0.965201,0.420634,0.534598,-0.133820,0.962907,0.551480,0.522570,-0.512303,0.858531,0.499991,0.518656,-0.525847,0.903489,0.522705,0.518753,-0.579279,0.758539,0.524537,0.511250,-0.603276,0.823444,0.526161,0.505418,-0.581009,0.746546,0.526613,0.498696,-0.593762,0.805492,0.535790,0.506707,-0.516360,0.671830,0.521520,0.500048,-0.526879,0.736585,0.599521,0.579038,-0.006958,0.998080,0.483481,0.577939,0.007485,0.998275,0.571315,0.632237,-0.673512,0.933934,0.472278,0.659850,-0.510866,0.865396,0.558640,0.770230,-0.695110,0.799521,0.450584,0.798302,-0.560901,0.813435,0.551327,0.799524,-0.707643,0.749726,0.456155,0.821464,-0.580034,0.649812,0.551473,0.818024,-1.025783,0.885220,0.439694,0.837273,-0.898530,0.775003
19466,single_leg_squat_ref,0.526348,0.407033,-0.374982,0.999699,0.538996,0.394922,-0.351827,0.999173,0.547521,0.394677,-0.351917,0.999198,0.554789,0.394532,-0.351988,0.999009,0.514787,0.394749,-0.345659,0.999257,0.507484,0.394322,-0.345756,0.999140,0.501736,0.393906,-0.345908,0.999283,0.566076,0.394600,-0.148216,0.999113,0.496643,0.394275,-0.120477,0.998974,0.543873,0.418418,-0.290250,0.999664,0.514464,0.420069,-0.282983,0.999647,0.633424,0.449337,-0.010699,0.999735,0.443950,0.450919,0.034509,0.999902,0.654812,0.534669,-0.190864,0.965354,0.420720,0.534519,-0.125546,0.960688,0.553097,0.522439,-0.562624,0.861545,0.500257,0.518492,-0.505214,0.900908,0.524212,0.518274,-0.630182,0.760736,0.524882,0.510946,-0.580321,0.819578,0.527910,0.504578,-0.627303,0.748757,0.526822,0.497975,-0.564227,0.801378,0.536428,0.506099,-0.564397,0.674510,0.521708,0.499462,-0.503117,0.730805,0.599674,0.579120,-0.006515,0.997934,0.483502,0.577947,0.007037,0.998152,0.571301,0.632158,-0.705107,0.928318,0.471476,0.659545,-0.567430,0.860581,0.558448,0.770141,-0.868470,0.784177,0.450265,0.798448,-0.710286,0.804593,0.550645,0.799595,-0.897004,0.745324,0.460165,0.821932,-0.741171,0.643011,0.551430,0.815482,-1.222658,0.881058,0.439178,0.837042,-1.076148,0.771601
19500,single_leg_squat_ref,0.526483,0.408071,-0.196121,0.999720,0.539188,0.395903,-0.175337,0.999239,0.547705,0.395679,-0.175402,0.999261,0.554910,0.395530,-0.175517,0.999089,0.514939,0.395613,-0.163300,0.999315,0.507601,0.395126,-0.163364,0.999208,0.501811,0.394614,-0.163506,0.999342,0.566219,0.395468,-0.001711,0.999180,0.496810,0.394926,0.053859,0.999045,0.543961,0.419489,-0.124009,0.999689,0.514510,0.420849,-0.108811,0.999672,0.633518,0.449598,0.096690,0.999743,0.444469,0.450732,0.185948,0.999905,0.655284,0.534857,-0.043130,0.966146,0.420680,0.533989,0.057847,0.959321,0.552647,0.522752,-0.348741,0.865842,0.500454,0.518703,-0.284941,0.899975,0.522424,0.518424,-0.406623,0.766702,0.525157,0.511124,-0.352816,0.818413,0.527012,0.504913,-0.407218,0.755251,0.526900,0.498332,-0.335994,0.799875,0.536412,0.506378,-0.350653,0.681682,0.521877,0.499865,-0.282972,0.729165,0.599703,0.578381,-0.008057,0.997973,0.483297,0.576415,0.008567,0.998181,0.571503,0.631772,-0.702176,0.929081,0.470930,0.658425,-0.532429,0.864220,0.558449,0.770109,-0.763054,0.784098,0.449682,0.798191,-0.637967,0.805050,0.550680,0.798543,-0.775470,0.742606,0.454730,0.822080,-0.671102,0.641480,0.551428,0.817085,-1.080145,0.878619,0.438244,0.837261,-0.983241,0.769340
19533,single_leg_squat_ref,0.526527,0.409121,-0.186449,0.999736,0.539262,0.396849,-0.169151,0.999289,0.547763,0.396570,-0.169241,0.999307,0.555107,0.396350,-0.169376,0.999151,0.514982,0.396567,-0.157836,0.999360,0.507672,0.396012,-0.157893,0.999257,0.501975,0.395439,-0.158063,0.999387,0.566298,0.396019,-0.000477,0.999227,0.496851,0.395591,0.052107,0.999096,0.543989,0.420368,-0.114509,0.999705,0.514591,0.421696,-0.100258,0.999688,0.633551,0.449805,0.105300,0.999750,0.444580,0.450551,0.189135,0.999907,0.655405,0.535184,-0.028198,0.966726,0.420890,0.534135,0.084990,0.959067,0.554234,0.523413,-0.347085,0.869551,0.501827,0.518953,-0.227716,0.901074,0.525451,0.518718,-0.403819,0.771985,0.527961,0.511889,-0.288688,0.820054,0.529152,0.505132,-0.405072,0.760774,0.528266,0.498394,-0.272056,0.801450,0.537058,0.506515,-0.349678,0.687469,0.523032,0.500088,-0.224635,0.731133,0.599835,0.577989,-0.010718,0.997970,0.483512,0.576038,0.011214,0.998188,0.571755,0.630386,-0.689833,0.928307,0.470383,0.658580,-0.529589,0.863862,0.557672,0.770225,-0.771759,0.780127,0.448493,0.798222,-0.601500,0.800136,0.550415,0.798594,-0.789322,0.739527,0.456803,0.822268,-0.626090,0.634916,0.550377,0.817483,-1.083194,0.875901,0.435077,0.838910,-0.936592,0.761933
19566,single_leg_squat_ref,0.527193,0.409306,-0.222028,0.999751,0.540163,0.396932,-0.198579,0.999336,0.548665,0.396733,-0.198758,0.999352,0.555705,0.396683,-0.198775,0.999209,0.515976,0.396697,-0.186944,0.999400,0.508448,0.396275,-0.187064,0.999307,0.502595,0.395933,-0.187255,0.999430,0.566875,0.396685,-0.044648,0.999274,0.497187,0.396290,0.001284,0.999151,0.544138,0.420608,-0.129024,0.999723,0.514817,0.422116,-0.114747,0.999707,0.633776,0.450821,0.070675,0.999753,0.444594,0.450668,0.119132,0.999909,0.654904,0.536979,-0.063636,0.966424,0.420884,0.534598,0.058569,0.959770,0.556728,0.524456,-0.381369,0.869843,0.505440,0.520777,-0.303709,0.900860,0.528387,0.518955,-0.437646,0.772737,0.532442,0.514649,-0.366151,0.819710,0.531855,0.505394,-0.436743,0.761856,0.531496,0.500581,-0.350266,0.801002,0.539837,0.506791,-0.383503,0.689243,0.525855,0.502380,-0.300915,0.731394,0.599874,0.577999,-0.009733,0.997935,0.483450,0.575745,0.010240,0.998165,0.572189,0.628391,-0.668898,0.929481,0.470351,0.656222,-0.518309,0.868696,0.557127,0.769833,-0.673350,0.783766,0.448513,0.797884,-0.555250,0.802625,0.549516,0.794599,-0.680908,0.736953,0.459844,0.817062,-0.569719,0.634743,0.550529,0.818243,-0.965865,0.873987,0.438141,0.839878,-0.871944,0.761444
19600,single_leg_squat_ref,0.527798,0.410583,-0.233702,0.999760,0.541151,0.397905,-0.214482,0.999368,0.549686,0.397731,-0.214595,0.999380,0.556455,0.397714,-0.214718,0.999247,0.516769,0.397700,-0.204781,0.999425,0.509098,0.397329,-0.204871,0.999336,0.503236,0.397028,-0.205047,0.999457,0.567870,0.397788,-0.044375,0.999300,0.497674,0.397162,-0.000459,0.999175,0.544329,0.421537,-0.155480,0.999736,0.515053,0.422697,-0.143268,0.999721,0.634188,0.452135,0.069360,0.999751,0.444465,0.451548,0.127620,0.999909,0.654966,0.538726,-0.066216,0.966285,0.421095,0.536207,0.028892,0.960514,0.559602,0.530440,-0.388271,0.869548,0.507341,0.526462,-0.282567,0.901385,0.533162,0.525679,-0.447370,0.772729,0.534364,0.523190,-0.345392,0.820507,0.534062,0.511891,-0.447858,0.761984,0.534318,0.510457,-0.330529,0.801785,0.541957,0.512381,-0.391428,0.689728,0.527287,0.510834,-0.280046,0.732317,0.599787,0.578170,-0.009314,0.997973,0.482806,0.576193,0.009827,0.998185,0.572174,0.627904,-0.688266,0.931162,0.470056,0.658835,-0.512275,0.871937,0.555805,0.769026,-0.685620,0.786229,0.447780,0.797909,-0.522130,0.806562,0.548015,0.794092,-0.692557,0.742402,0.460025,0.817797,-0.534865,0.638522,0.550364,0.818832,-0.977817,0.874759,0.437900,0.841146,-0.845754,0.762607
19633,single_leg_squat_ref,0.529672,0.412482,-0.146496,0.999777,0.543067,0.399735,-0.126457,0.999410,0.551171,0.399707,-0.126508,0.999423,0.557563,0.399654,-0.126658,0.999300,0.518871,0.399297,-0.116347,0.999462,0.511158,0.398932,-0.116444,0.999381,0.504504,0.398602,-0.116584,0.999496,0.569121,0.400270,0.034042,0.999344,0.498360,0.399155,0.081948,0.999226,0.544992,0.423530,-0.078495,0.999752,0.515817,0.424288,-0.065760,0.999737,0.635111,0.455583,0.123742,0.999745,0.444185,0.455213,0.193299,0.999907,0.654912,0.543014,0.014852,0.964951,0.421022,0.541041,0.108983,0.960391,0.557884,0.534967,-0.229091,0.862947,0.521478,0.534299,-0.123343,0.894258,0.528124,0.531312,-0.275316,0.764816,0.549780,0.531879,-0.172389,0.809351,0.532369,0.518419,-0.267846,0.753746,0.549553,0.520055,-0.150238,0.789161,0.539282,0.518266,-0.227374,0.680995,0.542061,0.519752,-0.115935,0.719083,0.599790,0.579917,-0.013628,0.998049,0.482804,0.578336,0.014181,0.998265,0.572264,0.626013,-0.695881,0.934317,0.469815,0.658815,-0.532048,0.879325,0.555003,0.769019,-0.693834,0.794635,0.447145,0.797979,-0.566889,0.814061,0.546413,0.792919,-0.693171,0.747703,0.459931,0.817742,-0.582121,0.647302,0.549201,0.819052,-0.994570,0.878181,0.437929,0.843561,-0.887318,0.768657
19666,single_leg_squat_ref,0.532472,0.416842,-0.176228,0.999783,0.545349,0.403740,-0.153237,0.999432,0.552558,0.403687,-0.153271,0.999444,0.558911,0.403518,-0.153394,0.999325,0.521294,0.403156,-0.144300,0.999475,0.513564,0.402708,-0.144387,0.999402,0.506236,0.402334,-0.144527,0.999515,0.570412,0.403900,0.026876,0.999362,0.499083,0.402539,0.069528,0.999252,0.546313,0.427214,-0.101474,0.999759,0.517470,0.428198,-0.090209,0.999745,0.635826,0.459269,0.134853,0.999732,0.444040,0.458239,0.179402,0.999908,0.655031,0.546943,0.002301,0.960741,0.421133,0.545248,0.068806,0.959059,0.555657,0.541425,-0.260136,0.848612,0.538653,0.544334,-0.181254,0.885684,0.522006,0.538881,-0.314322,0.747895,0.569499,0.541913,-0.239098,0.796453,0.526775,0.526533,-0.305001,0.736990,0.569921,0.530463,-0.219161,0.775392,0.537472,0.525523,-0.258528,0.664359,0.562553,0.529722,-0.174734,0.705160,0.599557,0.582698,-0.013457,0.998008,0.482280,0.580787,0.014013,0.998255,0.572274,0.623252,-0.715039,0.936296,0.469608,0.658907,-0.556300,0.884676,0.555039,0.767314,-0.761547,0.796207,0.447168,0.798902,-0.638151,0.820020,0.546487,0.788453,-0.774437,0.752110,0.454832,0.821860,-0.661761,0.656154,0.549802,0.818772,-1.064130,0.879467,0.438672,0.843568,-0.984491,0.774094
19700,single_leg_squat_ref,0.534543,0.424298,-0.201952,0.999775,0.547527,0.410867,-0.181082,0.999394,0.554633,0.410709,-0.181134,0.999399,0.560975,0.410276,-0.181244,0.999255,0.522925,0.410071,-0.171868,0.999444,0.515015,0.409382,-0.171956,0.999375,0.507515,0.408706,-0.172130,0.999504,0.572576,0.409218,-0.000772,0.999209,0.500291,0.407848,0.044090,0.999223,0.548002,0.434794,-0.127256,0.999751,0.519157,0.435359,-0.115661,0.999748,0.638853,0.464590,0.115534,0.999690,0.443840,0.462136,0.164096,0.999911,0.657130,0.550684,-0.030989,0.956331,0.420108,0.548026,0.058952,0.960546,0.560210,0.550310,-0.429893,0.836212,0.535204,0.551223,-0.207199,0.891096,0.531032,0.550225,-0.499196,0.736183,0.565486,0.549118,-0.270956,0.804286,0.530524,0.536702,-0.496296,0.725188,0.567704,0.537766,-0.248451,0.783738,0.538635,0.534015,-0.433768,0.649658,0.560723,0.536515,-0.199408,0.714439,0.598542,0.584653,-0.013840,0.997767,0.481009,0.582710,0.014362,0.998170,0.570996,0.623114,-0.708652,0.934682,0.469905,0.658952,-0.590017,0.883942,0.554236,0.766936,-0.794872,0.781125,0.446812,0.798842,-0.679496,0.815914,0.546715,0.783139,-0.814159,0.742530,0.447064,0.825088,-0.704870,0.643039,0.547232,0.817887,-1.115653,0.875251,0.438870,0.843539,-1.039012,0.769619
19733,single_leg_squat_ref,0.536044,0.433074,-0.200057,0.999786,0.549075,0.419160,-0.181685,0.999403,0.556495,0.418813,-0.181734,0.999405,0.562592,0.418341,-0.181812,0.999260,0.523807,0.418992,-0.170483,0.999456,0.515669,0.418569,-0.170616,0.999393,0.508502,0.418114,-0.170894,0.999525,0.573738,0.416148,-0.012788,0.999177,0.501099,0.417292,0.036477,0.999249,0.549783,0.442761,-0.130718,0.999758,0.520260,0.444247,-0.116925,0.999761,0.640987,0.469012,0.113149,0.999680,0.443444,0.467096,0.162927,0.999916,0.661992,0.555503,-0.050948,0.955167,0.418191,0.554117,0.049178,0.963495,0.564772,0.561698,-0.418396,0.830116,0.532597,0.560080,-0.188317,0.899532,0.543350,0.561994,-0.480466,0.731978,0.562207,0.557844,-0.246913,0.818038,0.540713,0.546223,-0.483841,0.720151,0.564256,0.545964,-0.220908,0.798465,0.545548,0.544500,-0.423284,0.641027,0.557715,0.544886,-0.178395,0.732211,0.598507,0.584797,-0.013747,0.997821,0.480236,0.582723,0.014306,0.998256,0.570412,0.628290,-0.707828,0.935307,0.470468,0.663799,-0.525802,0.882163,0.552615,0.767335,-0.788625,0.768460,0.446544,0.801079,-0.638367,0.812585,0.546413,0.784145,-0.807444,0.733442,0.447374,0.828515,-0.676265,0.622565,0.546625,0.817473,-1.100350,0.873715,0.439035,0.843885,-1.006648,0.766289
19766,single_leg_squat_ref,0.537499,0.443081,-0.562315,0.999792,0.550843,0.429018,-0.546793,0.999420,0.558494,0.428350,-0.546839,0.999422,0.564517,0.427554,-0.546993,0.999277,0.524970,0.429115,-0.540296,0.999474,0.516523,0.428291,-0.540543,0.999419,0.509300,0.427391,-0.540815,0.999548,0.575844,0.424818,-0.354455,0.999192,0.501641,0.425741,-0.324192,0.999293,0.551120,0.453165,-0.479736,0.999768,0.522122,0.454633,-0.472057,0.999775,0.642110,0.470999,-0.160991,0.999689,0.443306,0.472159,-0.161314,0.999921,0.671801,0.558634,-0.281892,0.957179,0.417681,0.559675,-0.256279,0.966855,0.581370,0.567981,-0.634622,0.833740,0.530864,0.564865,-0.516881,0.908460,0.564972,0.567666,-0.702001,0.735453,0.560859,0.564352,-0.584504,0.833065,0.564167,0.555331,-0.709371,0.722400,0.563527,0.552844,-0.564137,0.814802,0.565773,0.553565,-0.641328,0.642364,0.556851,0.550635,-0.508945,0.752160,0.597115,0.584756,-0.006178,0.997964,0.477297,0.580474,0.006452,0.998385,0.569486,0.632182,-0.656144,0.936008,0.468783,0.666354,-0.497311,0.885148,0.552118,0.767347,-0.620383,0.767552,0.444636,0.802785,-0.522658,0.820792,0.545389,0.785579,-0.624628,0.732334,0.443104,0.829974,-0.539833,0.620993,0.546669,0.817255,-0.915224,0.875142,0.437987,0.845021,-0.865804,0.775465
19800,single_leg_squat_ref,0.540122,0.448677,-0.469871,0.999807,0.553516,0.434739,-0.451684,0.999465,0.561110,0.433786,-0.451749,0.999465,0.567162,0.432881,-0.451867,0.999333,0.527622,0.435218,-0.448728,0.999515,0.518775,0.434402,-0.448918,0.999465,0.511146,0.433514,-0.449150,0.999585,0.577853,0.429739,-0.256964,0.999250,0.502063,0.431303,-0.240975,0.999352,0.553419,0.458035,-0.386512,0.999787,0.525835,0.460180,-0.382809,0.999795,0.642750,0.474566,-0.077661,0.999710,0.443270,0.475574,-0.099744,0.999927,0.682557,0.559958,-0.183267,0.958569,0.417347,0.564153,-0.184072,0.969639,0.595021,0.574891,-0.516613,0.836313,0.531372,0.570624,-0.436948,0.915750,0.575980,0.580047,-0.581286,0.737509,0.562429,0.573559,-0.504314,0.844967,0.575455,0.564403,-0.591650,0.724349,0.566346,0.560418,-0.491734,0.827947,0.577167,0.561702,-0.523922,0.645758,0.559423,0.557682,-0.431636,0.768340,0.597130,0.589336,-0.003370,0.998075,0.477413,0.584350,0.003592,0.998479,0.567877,0.632395,-0.659513,0.940058,0.469123,0.667942,-0.487734,0.890434,0.550337,0.767438,-0.669207,0.779450,0.444484,0.803303,-0.540503,0.832016,0.544908,0.784338,-0.679137,0.743703,0.444212,0.829762,-0.557771,0.635634,0.546418,0.815285,-0.968791,0.883090,0.436535,0.845370,-0.879894,0.790601
19833,single_leg_squat_ref,0.540187,0.459426,-0.764606,0.999795,0.553791,0.445353,-0.750057,0.999443,0.561542,0.444394,-0.750086,0.999440,0.567740,0.443402,-0.750256,0.999289,0.527681,0.445412,-0.745075,0.999495,0.518900,0.444554,-0.745290,0.999451,0.511304,0.443592,-0.745517,0.999574,0.579733,0.438897,-0.531717,0.999209,0.502243,0.439832,-0.507728,0.999363,0.553771,0.468232,-0.668559,0.999792,0.526632,0.469537,-0.662448,0.999804,0.643653,0.478062,-0.284398,0.999726,0.443276,0.478487,-0.299896,0.999932,0.697267,0.562665,-0.411552,0.960632,0.414928,0.568664,-0.399442,0.972163,0.605370,0.577524,-0.805434,0.841481,0.532089,0.575549,-0.698809,0.922496,0.584618,0.583337,-0.895605,0.742291,0.564294,0.577889,-0.783752,0.856090,0.583489,0.566495,-0.903860,0.729303,0.569379,0.563251,-0.771237,0.840093,0.585732,0.564009,-0.814715,0.649045,0.562832,0.561857,-0.695089,0.782249,0.595132,0.588724,-0.001486,0.998133,0.474409,0.584152,0.001807,0.998554,0.566072,0.629403,-0.711849,0.936441,0.472582,0.666502,-0.560480,0.886260,0.547265,0.762517,-0.647213,0.760430,0.444427,0.803318,-0.547938,0.833930,0.544501,0.774005,-0.647697,0.737296,0.444202,0.829480,-0.563501,0.625036,0.546426,0.802873,-0.948208,0.877593,0.427953,0.845331,-0.895945,0.790717
19866,single_leg_squat_ref,0.541487,0.467115,-0.811346,0.999750,0.554664,0.453220,-0.800832,0.999379,0.562478,0.452093,-0.800897,0.999368,0.569015,0.450656,-0.801041,0.999203,0.529113,0.453708,-0.801550,0.999434,0.520246,0.452721,-0.801803,0.999389,0.512429,0.451334,-0.802010,0.999529,0.581087,0.444557,-0.591841,0.999124,0.502254,0.445395,-0.592404,0.999333,0.554721,0.474144,-0.716974,0.999773,0.528628,0.475027,-0.718093,0.999792,0.644038,0.479887,-0.329541,0.999742,0.443042,0.482062,-0.382465,0.999933,0.709151,0.564834,-0.437277,0.962089,0.413375,0.575979,-0.455984,0.974529,0.608581,0.577461,-0.808375,0.846375,0.538033,0.576793,-0.697570,0.928837,0.589815,0.584337,-0.884062,0.745596,0.569978,0.578703,-0.769439,0.866159,0.585132,0.567939,-0.883858,0.731522,0.575384,0.563645,-0.751597,0.851113,0.588747,0.564166,-0.812195,0.651227,0.567785,0.561972,-0.689070,0.795038,0.593449,0.585239,0.004542,0.998248,0.474384,0.578272,-0.004239,0.998637,0.561272,0.634488,-0.597433,0.928645,0.473162,0.666075,-0.536706,0.876072,0.546350,0.763439,-0.517473,0.743084,0.444343,0.800125,-0.514920,0.831262,0.542739,0.776687,-0.518129,0.719662,0.443390,0.822993,-0.527056,0.613043,0.545901,0.804666,-0.811834,0.872790,0.428560,0.837135,-0.852357,0.795122
19900,single_leg_squat_ref,0.541891,0.472008,-0.842713,0.999673,0.555311,0.459162,-0.835848,0.999250,0.563156,0.458179,-0.835901,0.999240,0.569898,0.456879,-0.836071,0.999037,0.529648,0.458720,-0.833841,0.999302,0.520776,0.457304,-0.834120,0.999247,0.512947,0.455619,-0.834322,0.999404,0.582077,0.450065,-0.645635,0.999024,0.502275,0.449826,-0.633893,0.999246,0.554886,0.479304,-0.755883,0.999742,0.528716,0.479435,-0.753637,0.999761,0.645942,0.484157,-0.400129,0.999747,0.443054,0.485526,-0.417275,0.999923,0.722603,0.570713,-0.534625,0.963878,0.411147,0.580868,-0.514849,0.976466,0.608443,0.576802,-0.879016,0.852444,0.542840,0.573541,-0.729540,0.933455,0.588645,0.581286,-0.942192,0.749864,0.574921,0.573077,-0.790642,0.871660,0.583975,0.564225,-0.929252,0.733350,0.577594,0.559162,-0.757309,0.856522,0.587230,0.561428,-0.875577,0.652678,0.569177,0.557726,-0.714832,0.800132,0.592763,0.580453,0.003871,0.998365,0.474512,0.574696,-0.003597,0.998732,0.558602,0.639414,-0.558129,0.924500,0.472902,0.665927,-0.503874,0.873527,0.546431,0.763597,-0.494743,0.742180,0.442978,0.798848,-0.487356,0.836961,0.542790,0.778128,-0.498931,0.702505,0.443741,0.820030,-0.500830,0.611464,0.545648,0.805920,-0.796367,0.873131,0.430893,0.832871,-0.824059,0.804748
19933,single_leg_squat_ref,0.541945,0.477744,-0.961196,0.999625,0.555677,0.465102,-0.959059,0.999204,0.563799,0.464089,-0.959072,0.999191,0.570782,0.462551,-0.959265,0.998980,0.529567,0.464611,-0.960683,0.999246,0.520706,0.463414,-0.960992,0.999191,0.512914,0.461922,-0.961184,0.999346,0.584038,0.454074,-0.780545,0.998996,0.501371,0.454725,-0.785405,0.999227,0.555157,0.485834,-0.876981,0.999732,0.528596,0.486083,-0.879467,0.999745,0.648703,0.487718,-0.504420,0.999744,0.443225,0.489191,-0.547716,0.999894,0.733105,0.576229,-0.599903,0.964727,0.407525,0.587845,-0.631846,0.977931,0.606433,0.574670,-0.898814,0.852641,0.541228,0.572026,-0.833609,0.936108,0.586885,0.576635,-0.951228,0.742023,0.574154,0.570319,-0.889937,0.872308,0.584648,0.560264,-0.931667,0.722253,0.575538,0.555917,-0.854143,0.855999,0.587645,0.558168,-0.891323,0.640576,0.567429,0.554622,-0.817484,0.796520,0.592824,0.570489,0.005799,0.998468,0.475521,0.563498,-0.005599,0.998807,0.558950,0.638487,-0.496834,0.921778,0.473766,0.656470,-0.433949,0.872703,0.546519,0.763806,-0.373673,0.744115,0.440464,0.788959,-0.384714,0.844519,0.542185,0.777733,-0.371489,0.683404,0.438584,0.815219,-0.393725,0.611776,0.545585,0.806858,-0.649387,0.872724,0.426250,0.829432,-0.697224,0.815426
19966,single_leg_squat_ref,0.542173,0.484510,-1.044568,0.999596,0.556606,0.469990,-1.039881,0.999169,0.565047,0.468754,-1.039871,0.999164,0.572295,0.467266,-1.040077,0.998940,0.529611,0.470466,-1.043821,0.999203,0.520667,0.469426,-1.044137,0.999153,0.512872,0.467968,-1.044305,0.999287,0.585198,0.459985,-0.840482,0.998996,0.499830,0.460536,-0.854106,0.999209,0.555607,0.491132,-0.952504,0.999733,0.528824,0.492387,-0.957352,0.999738,0.649861,0.489564,-0.571296,0.999753,0.443068,0.494932,-0.613882,0.999868,0.734737,0.579263,-0.745942,0.966580,0.406677,0.589840,-0.791643,0.979558,0.605760,0.572320,-1.075303,0.857571,0.548043,0.571769,-1.033005,0.938738,0.584262,0.566942,-1.135119,0.742591,0.578047,0.559080,-1.097308,0.871722,0.583160,0.550785,-1.100593,0.720245,0.577293,0.547452,-1.048697,0.853503,0.587853,0.551107,-1.063226,0.635735,0.569455,0.548225,-1.013341,0.788723,0.592886,0.571079,0.005474,0.998544,0.476771,0.565245,-0.005237,0.998872,0.559844,0.637972,-0.551108,0.922693,0.475923,0.652384,-0.504022,0.877456,0.546557,0.763993,-0.347931,0.752159,0.440198,0.790235,-0.382313,0.855486,0.541613,0.778351,-0.337470,0.672672,0.439253,0.809275,-0.383399,0.621354,0.544906,0.808996,-0.615524,0.875229,0.428607,0.830312,-0.691116,0.828529
