t,mode,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
10620,reference,0.531933,0.234535,-0.093952,0.997837,0.518087,0.220254,-0.069465,0.996522,0.516247,0.219983,-0.069577,0.996269,0.513922,0.219670,-0.069609,0.996938,0.514075,0.220647,-0.143254,0.996861,0.509777,0.220750,-0.143330,0.997070,0.505063,0.220789,-0.143509,0.997685,0.486144,0.224952,0.065788,0.992429,0.477504,0.226292,-0.262507,0.997396,0.524794,0.248144,-0.034082,0.995200,0.519555,0.247927,-0.129254,0.997282,0.459187,0.295359,0.313232,0.995049,0.451222,0.292117,-0.440524,0.999738,0.432969,0.382953,0.462341,0.029581,0.429465,0.380828,-0.547284,0.977363,0.493158,0.416169,0.384254,0.023735,0.548562,0.385132,-0.526482,0.927382,0.512212,0.434594,0.383588,0.034125,0.570095,0.387031,-0.584867,0.906406,0.517849,0.432337,0.331484,0.035024,0.570548,0.373800,-0.569553,0.901855,0.513189,0.426351,0.354981,0.038141,0.562620,0.372944,-0.516756,0.858872,0.430304,0.479529,0.229503,0.993571,0.439846,0.481651,-0.229341,0.996106,0.459350,0.589537,0.392777,0.420590,0.498534,0.603496,-0.198775,0.962033,0.417192,0.710369,0.627008,0.671262,0.463301,0.740500,-0.139480,0.968609,0.391599,0.730343,0.638824,0.704390,0.427793,0.761517,-0.142930,0.929625,0.496155,0.741405,0.548373,0.784610,0.552281,0.787175,-0.312653,0.965677
10655,reference,0.533893,0.237784,-0.068413,0.997893,0.519936,0.223765,-0.044789,0.996617,0.517993,0.223497,-0.044913,0.996388,0.515526,0.223173,-0.044943,0.997032,0.516358,0.223912,-0.119083,0.996933,0.512290,0.223836,-0.119174,0.997144,0.507782,0.223710,-0.119362,0.997733,0.487255,0.228307,0.083850,0.992690,0.480159,0.228830,-0.245897,0.997437,0.526385,0.250715,-0.011133,0.995344,0.521576,0.250314,-0.106796,0.997360,0.459122,0.297490,0.331545,0.995152,0.454172,0.293731,-0.430404,0.999745,0.432555,0.385273,0.477502,0.030305,0.429587,0.381065,-0.532911,0.977277,0.493276,0.416313,0.408477,0.024511,0.548811,0.387882,-0.506007,0.928552,0.511989,0.434852,0.410136,0.035141,0.569948,0.388914,-0.567145,0.907950,0.517361,0.430830,0.357709,0.036104,0.570345,0.376797,-0.564926,0.903370,0.512769,0.425203,0.379029,0.039325,0.562406,0.376215,-0.498638,0.860841,0.430337,0.481661,0.229943,0.993596,0.439842,0.482931,-0.229759,0.996223,0.466436,0.590918,0.390420,0.416079,0.498304,0.604877,-0.216004,0.962385,0.419220,0.712340,0.617477,0.666594,0.462824,0.741952,-0.175785,0.968924,0.392681,0.734371,0.628098,0.699669,0.427475,0.762591,-0.180708,0.931072,0.499765,0.743666,0.521414,0.782863,0.553242,0.790774,-0.342517,0.966188
10689,reference,0.534118,0.241107,-0.054091,0.997939,0.519970,0.226842,-0.031162,0.996684,0.518013,0.226565,-0.031286,0.996474,0.515540,0.226221,-0.031316,0.997100,0.516444,0.227107,-0.103734,0.996980,0.512389,0.227093,-0.103829,0.997194,0.507847,0.227000,-0.104023,0.997769,0.487385,0.231741,0.091783,0.992874,0.480392,0.232358,-0.230223,0.997455,0.526493,0.254117,0.000720,0.995451,0.521792,0.253707,-0.092707,0.997422,0.459081,0.300929,0.335358,0.995200,0.455323,0.296503,-0.416171,0.999751,0.432571,0.388450,0.477564,0.030891,0.430048,0.384110,-0.468667,0.977472,0.493536,0.417264,0.406268,0.026069,0.549052,0.389939,-0.358373,0.930328,0.511546,0.436942,0.406930,0.037157,0.569946,0.390745,-0.399037,0.909976,0.518415,0.431048,0.355161,0.038230,0.570355,0.378838,-0.386613,0.905419,0.513882,0.425678,0.376848,0.041530,0.562345,0.377656,-0.346972,0.863767,0.430366,0.483680,0.229331,0.993569,0.439325,0.485396,-0.229117,0.996315,0.471547,0.593023,0.353719,0.411494,0.497960,0.606535,-0.217505,0.962399,0.420293,0.713877,0.541613,0.660516,0.462511,0.743663,-0.182297,0.968817,0.392752,0.735566,0.548949,0.694367,0.427284,0.764067,-0.187608,0.932017,0.501685,0.744398,0.469077,0.780362,0.555072,0.792447,-0.343816,0.966326
10724,reference,0.535920,0.243123,-0.039449,0.997986,0.521544,0.229262,-0.017157,0.996756,0.519527,0.228991,-0.017297,0.996574,0.517025,0.228630,-0.017334,0.997178,0.518106,0.229498,-0.088699,0.997033,0.514095,0.229485,-0.088790,0.997259,0.509730,0.229391,-0.088985,0.997810,0.489291,0.233773,0.101864,0.993125,0.482458,0.234565,-0.214853,0.997484,0.528257,0.256511,0.013895,0.995538,0.523398,0.256112,-0.078145,0.997470,0.459931,0.302662,0.338553,0.995199,0.457099,0.298667,-0.398988,0.999753,0.432458,0.389294,0.477315,0.031536,0.431425,0.384587,-0.471280,0.977017,0.492273,0.426137,0.416422,0.026096,0.548648,0.392774,-0.387894,0.930345,0.507241,0.440838,0.419843,0.037093,0.568886,0.394370,-0.428868,0.910175,0.515058,0.434857,0.371100,0.038167,0.569177,0.383198,-0.413448,0.905540,0.510986,0.429453,0.388912,0.041521,0.560048,0.382346,-0.377003,0.864135,0.430191,0.484710,0.227696,0.993604,0.438854,0.486729,-0.227475,0.996431,0.476094,0.593305,0.335840,0.408325,0.498322,0.606454,-0.224933,0.962768,0.420564,0.714311,0.517843,0.657319,0.462346,0.743972,-0.204260,0.968975,0.391633,0.735824,0.524650,0.690004,0.427111,0.764110,-0.210845,0.932868,0.501725,0.744877,0.448499,0.778909,0.555769,0.793722,-0.363259,0.966637
10758,reference,0.539187,0.244373,-0.043691,0.998021,0.525193,0.230661,-0.021023,0.996809,0.523310,0.230389,-0.021161,0.996656,0.520977,0.230029,-0.021204,0.997245,0.521577,0.230900,-0.092963,0.997066,0.517505,0.230900,-0.093048,0.997302,0.513049,0.230841,-0.093236,0.997835,0.493486,0.235161,0.100592,0.993358,0.485334,0.236226,-0.217932,0.997479,0.531614,0.257805,0.010636,0.995612,0.526465,0.257477,-0.081922,0.997510,0.461682,0.304767,0.338035,0.995149,0.459551,0.300696,-0.400913,0.999754,0.432447,0.390928,0.476052,0.031819,0.435730,0.387527,-0.471520,0.976568,0.492444,0.424927,0.417125,0.026355,0.555341,0.396185,-0.390298,0.930131,0.507232,0.442027,0.421492,0.037418,0.572208,0.396319,-0.433404,0.910070,0.515627,0.435862,0.372473,0.038491,0.571068,0.385852,-0.417593,0.905322,0.511768,0.430729,0.389632,0.041903,0.562519,0.385485,-0.379195,0.863825,0.430179,0.485528,0.227505,0.993479,0.438741,0.487569,-0.227260,0.996500,0.481815,0.593743,0.339309,0.402391,0.498330,0.608060,-0.224147,0.962370,0.420678,0.712399,0.537406,0.648464,0.463956,0.745183,-0.206655,0.968447,0.391747,0.733523,0.547061,0.683363,0.427991,0.765598,-0.214211,0.933510,0.500861,0.744736,0.473858,0.773728,0.558892,0.795251,-0.372407,0.966163
10793,reference,0.540827,0.243686,-0.081449,0.998015,0.526565,0.230254,-0.058033,0.996787,0.524644,0.229986,-0.058166,0.996650,0.522269,0.229690,-0.058199,0.997240,0.522964,0.230523,-0.132507,0.997045,0.518793,0.230533,-0.132601,0.997290,0.514111,0.230551,-0.132812,0.997822,0.495063,0.235180,0.073394,0.993389,0.486145,0.236492,-0.256036,0.997456,0.532671,0.257580,-0.023266,0.995677,0.527474,0.257444,-0.118881,0.997556,0.466142,0.306423,0.320511,0.995117,0.459706,0.301951,-0.432830,0.999753,0.438561,0.392826,0.458172,0.031857,0.435615,0.390647,-0.497530,0.976405,0.510208,0.420506,0.380316,0.027231,0.557640,0.397727,-0.419863,0.930401,0.519999,0.441252,0.378812,0.038547,0.576202,0.398738,-0.471386,0.910314,0.529725,0.434907,0.327419,0.039706,0.574992,0.387948,-0.456257,0.905342,0.525729,0.429787,0.350574,0.043110,0.566859,0.387534,-0.409571,0.863670,0.430808,0.487012,0.227368,0.993336,0.438447,0.488955,-0.227134,0.996467,0.485800,0.595185,0.335225,0.396701,0.498309,0.609022,-0.217266,0.961553,0.428693,0.718757,0.533776,0.643301,0.465682,0.749604,-0.167254,0.967892,0.394802,0.735916,0.542921,0.679273,0.430818,0.768544,-0.174780,0.933905,0.504822,0.750366,0.450296,0.771930,0.559850,0.795284,-0.360132,0.965723
10827,reference,0.542737,0.244667,-0.076372,0.998042,0.528454,0.231025,-0.054388,0.996822,0.526486,0.230748,-0.054529,0.996701,0.524091,0.230459,-0.054564,0.997285,0.524927,0.231367,-0.128388,0.997073,0.520695,0.231430,-0.128488,0.997321,0.515818,0.231500,-0.128724,0.997844,0.496673,0.236168,0.073612,0.993559,0.487418,0.237580,-0.253700,0.997448,0.534210,0.258934,-0.019710,0.995778,0.528901,0.258763,-0.114564,0.997619,0.467771,0.307993,0.322228,0.995097,0.461167,0.302970,-0.431459,0.999759,0.438560,0.394127,0.467618,0.032458,0.435593,0.390646,-0.508814,0.976658,0.509062,0.420162,0.404274,0.028370,0.557321,0.399289,-0.476722,0.932487,0.525011,0.432711,0.405649,0.039992,0.576060,0.401469,-0.530102,0.912913,0.535224,0.429667,0.354176,0.041227,0.576481,0.391012,-0.513737,0.907933,0.524864,0.419623,0.375123,0.044738,0.568255,0.390126,-0.466417,0.867027,0.431086,0.487940,0.227243,0.993067,0.437158,0.489866,-0.227014,0.996481,0.489031,0.595735,0.326525,0.387628,0.497951,0.609644,-0.232340,0.959492,0.428617,0.718284,0.521379,0.628858,0.468880,0.749937,-0.214242,0.965872,0.395490,0.734212,0.530087,0.669243,0.433087,0.769574,-0.223373,0.933244,0.505141,0.750324,0.440584,0.762064,0.561784,0.796107,-0.397010,0.964004
10862,reference,0.545554,0.247613,-0.069898,0.998077,0.531692,0.233712,-0.049212,0.996887,0.529803,0.233417,-0.049355,0.996773,0.527510,0.233075,-0.049391,0.997349,0.527970,0.234037,-0.121839,0.997134,0.523670,0.234085,-0.121952,0.997373,0.518647,0.234076,-0.122182,0.997891,0.500250,0.238461,0.075003,0.993720,0.490227,0.239827,-0.248486,0.997482,0.536325,0.261481,-0.015630,0.995873,0.530816,0.261180,-0.108545,0.997682,0.469617,0.309494,0.323068,0.995078,0.463115,0.304381,-0.425967,0.999763,0.438676,0.395558,0.468012,0.032627,0.435985,0.391666,-0.457584,0.976704,0.508066,0.419975,0.409921,0.029335,0.557464,0.400804,-0.326153,0.932997,0.525898,0.429608,0.411415,0.041276,0.576337,0.403067,-0.362652,0.913427,0.533083,0.418917,0.361296,0.042608,0.577126,0.392647,-0.351352,0.908418,0.525477,0.422220,0.381191,0.046244,0.569868,0.391818,-0.314771,0.868079,0.431718,0.488732,0.225557,0.992932,0.437019,0.490802,-0.225278,0.996528,0.489544,0.601158,0.324316,0.382862,0.497435,0.611019,-0.231334,0.958206,0.422749,0.714046,0.512905,0.619744,0.470298,0.750722,-0.194155,0.964835,0.394345,0.731056,0.521592,0.663070,0.436490,0.769601,-0.200687,0.933391,0.493449,0.747602,0.439320,0.757361,0.562386,0.794502,-0.366358,0.963360
10896,reference,0.548899,0.247871,-0.100484,0.998040,0.535079,0.234168,-0.077914,0.996821,0.532959,0.233845,-0.078056,0.996726,0.530495,0.233518,-0.078095,0.997312,0.531775,0.234329,-0.153696,0.997073,0.527496,0.234242,-0.153789,0.997320,0.522652,0.234155,-0.154010,0.997841,0.502775,0.238445,0.055100,0.993701,0.493936,0.239579,-0.280644,0.997407,0.538756,0.261900,-0.041517,0.995870,0.533378,0.261528,-0.138703,0.997690,0.470230,0.310866,0.309701,0.995050,0.464350,0.305473,-0.456007,0.999760,0.442736,0.397225,0.462072,0.032472,0.436900,0.393317,-0.513921,0.975837,0.516912,0.419830,0.408981,0.029922,0.559649,0.403142,-0.424775,0.932421,0.539499,0.429360,0.409938,0.042104,0.580776,0.405653,-0.478312,0.912953,0.540392,0.425819,0.360342,0.043486,0.580812,0.394478,-0.462170,0.907695,0.535031,0.424962,0.380730,0.047178,0.572732,0.393255,-0.414110,0.866884,0.432331,0.490243,0.226790,0.992831,0.436327,0.492375,-0.226496,0.996514,0.490817,0.605088,0.351975,0.380008,0.497469,0.612050,-0.194720,0.956457,0.422501,0.714006,0.578524,0.615264,0.472157,0.751718,-0.104168,0.964083,0.392339,0.728484,0.591330,0.661276,0.438420,0.770727,-0.105811,0.933844,0.488643,0.748039,0.501137,0.756008,0.562374,0.794980,-0.281534,0.962791
10931,reference,0.551803,0.249908,-0.077421,0.998077,0.538567,0.235521,-0.053984,0.996887,0.536601,0.235153,-0.054139,0.996811,0.534315,0.234796,-0.054191,0.997384,0.534976,0.235617,-0.126961,0.997118,0.530595,0.235457,-0.127045,0.997364,0.525607,0.235327,-0.127244,0.997875,0.506454,0.239582,0.068895,0.993904,0.496557,0.240716,-0.254037,0.997406,0.541427,0.263831,-0.023132,0.995938,0.535727,0.263478,-0.116825,0.997727,0.470805,0.312464,0.311238,0.995001,0.466774,0.307201,-0.434900,0.999765,0.442467,0.399563,0.456356,0.032417,0.439660,0.395977,-0.490218,0.976093,0.502819,0.443881,0.399205,0.029854,0.563178,0.404539,-0.407564,0.933156,0.516552,0.456666,0.400705,0.041999,0.583600,0.405906,-0.455511,0.913816,0.523150,0.451618,0.354401,0.043328,0.582549,0.394448,-0.441279,0.908573,0.519098,0.446159,0.372560,0.047041,0.574502,0.393709,-0.397157,0.867911,0.432337,0.491400,0.226185,0.992754,0.436152,0.493896,-0.225886,0.996625,0.491505,0.605070,0.350486,0.375282,0.497505,0.615212,-0.215205,0.955546,0.418920,0.710771,0.568305,0.606645,0.472795,0.752851,-0.200376,0.963271,0.391608,0.727488,0.579892,0.654830,0.440010,0.772853,-0.209795,0.933817,0.483379,0.745337,0.500655,0.750805,0.563852,0.794774,-0.378163,0.962029
10965,reference,0.554240,0.251601,-0.076907,0.998084,0.540813,0.237208,-0.053296,0.996899,0.538928,0.236885,-0.053444,0.996844,0.536753,0.236593,-0.053490,0.997411,0.537178,0.237290,-0.126868,0.997120,0.532833,0.237169,-0.126953,0.997369,0.527924,0.237090,-0.127151,0.997879,0.508838,0.241692,0.070364,0.994043,0.498738,0.242846,-0.253810,0.997379,0.544673,0.265698,-0.021740,0.995965,0.538682,0.265259,-0.115971,0.997745,0.471644,0.314671,0.308233,0.994893,0.468149,0.309124,-0.431784,0.999765,0.441885,0.400864,0.447972,0.032361,0.440784,0.397597,-0.487154,0.975777,0.502249,0.444430,0.399055,0.029727,0.564463,0.405910,-0.407319,0.932887,0.514233,0.456621,0.400764,0.041815,0.584208,0.406428,-0.455060,0.913647,0.522220,0.451010,0.354196,0.043097,0.582948,0.395219,-0.440649,0.908321,0.518527,0.445658,0.372382,0.046819,0.574934,0.394731,-0.396920,0.867543,0.432875,0.492881,0.224467,0.992578,0.435991,0.495336,-0.224155,0.996684,0.492129,0.605984,0.353549,0.372007,0.497664,0.617254,-0.213866,0.954877,0.417163,0.709168,0.574124,0.599683,0.474665,0.753774,-0.189267,0.962516,0.391643,0.727304,0.586533,0.649729,0.442899,0.773719,-0.196686,0.933817,0.482961,0.744750,0.512769,0.746186,0.565118,0.798236,-0.362409,0.961188
11000,reference,0.556523,0.253766,-0.110808,0.998123,0.544369,0.239063,-0.088599,0.996994,0.542336,0.238686,-0.088747,0.996946,0.539978,0.238306,-0.088809,0.997498,0.540711,0.239053,-0.163988,0.997199,0.536245,0.238832,-0.164079,0.997432,0.531223,0.238640,-0.164264,0.997929,0.510733,0.242291,0.038441,0.994242,0.502093,0.243289,-0.295321,0.997424,0.545963,0.267619,-0.053872,0.996094,0.540022,0.267231,-0.150676,0.997830,0.471477,0.316281,0.286867,0.995054,0.469279,0.311817,-0.461727,0.999770,0.441692,0.402813,0.438997,0.031878,0.443151,0.404511,-0.487237,0.974861,0.515384,0.436398,0.395219,0.030981,0.570718,0.409322,-0.350892,0.932534,0.536308,0.443485,0.396254,0.043721,0.594885,0.409312,-0.394180,0.913871,0.537951,0.429345,0.347561,0.045067,0.591341,0.398102,-0.385736,0.908557,0.532221,0.429267,0.367503,0.048857,0.581348,0.397691,-0.341726,0.867698,0.433381,0.495241,0.225784,0.992503,0.435674,0.497969,-0.225471,0.996757,0.493851,0.607679,0.415064,0.370803,0.497660,0.620672,-0.202087,0.953228,0.414496,0.707808,0.685277,0.594651,0.476879,0.755942,-0.139909,0.961527,0.384671,0.723512,0.703870,0.646945,0.444193,0.775257,-0.143491,0.933557,0.472449,0.744722,0.634596,0.744428,0.568054,0.800405,-0.315892,0.960361
11034,reference,0.558923,0.254135,-0.109746,0.998191,0.545738,0.239952,-0.086576,0.997121,0.543375,0.239496,-0.086723,0.997087,0.540662,0.239044,-0.086785,0.997616,0.542859,0.239935,-0.162099,0.997308,0.538622,0.239654,-0.162177,0.997529,0.533918,0.239431,-0.162351,0.998001,0.511350,0.242957,0.042234,0.994527,0.505329,0.244033,-0.292119,0.997502,0.547952,0.267955,-0.052163,0.996250,0.542824,0.267604,-0.149206,0.997917,0.471504,0.317314,0.291170,0.995203,0.473398,0.313161,-0.462735,0.999775,0.443692,0.405871,0.434226,0.031327,0.448933,0.406257,-0.496208,0.974241,0.515431,0.436773,0.379786,0.031506,0.578195,0.412128,-0.362059,0.931787,0.537823,0.456347,0.383778,0.044622,0.601197,0.412588,-0.400366,0.913437,0.545457,0.448594,0.332166,0.045925,0.596103,0.400830,-0.396952,0.907907,0.540376,0.445194,0.351031,0.049767,0.588245,0.400761,-0.353447,0.866462,0.433418,0.496107,0.229044,0.992619,0.435691,0.498553,-0.228760,0.996870,0.499617,0.608951,0.430592,0.373766,0.498831,0.622083,-0.175915,0.953692,0.412865,0.706995,0.706140,0.595868,0.478838,0.757091,-0.089061,0.962346,0.381546,0.718213,0.725953,0.648775,0.445930,0.776330,-0.090359,0.935216,0.470863,0.742638,0.661840,0.747228,0.569956,0.801095,-0.259315,0.960921
11068,reference,0.562611,0.256161,-0.103727,0.998163,0.549110,0.241981,-0.080652,0.997106,0.546615,0.241577,-0.080797,0.997096,0.543802,0.241171,-0.080854,0.997625,0.546660,0.241958,-0.156045,0.997272,0.542573,0.241704,-0.156126,0.997494,0.538038,0.241493,-0.156308,0.997963,0.514629,0.245262,0.046158,0.994581,0.509241,0.246187,-0.290408,0.997411,0.551614,0.270504,-0.046862,0.996204,0.546683,0.270100,-0.144006,0.997897,0.472326,0.319806,0.291691,0.995219,0.476340,0.315510,-0.464908,0.999774,0.443306,0.409404,0.434454,0.030603,0.455896,0.409684,-0.496649,0.974077,0.499537,0.460198,0.379937,0.031682,0.583187,0.413384,-0.364740,0.932304,0.512337,0.474436,0.386259,0.044983,0.605358,0.414243,-0.408108,0.914279,0.521672,0.469519,0.336962,0.046214,0.599738,0.402294,-0.398853,0.908770,0.518048,0.463897,0.352505,0.050065,0.591318,0.401742,-0.355068,0.867239,0.435475,0.498865,0.229602,0.992754,0.435412,0.500807,-0.229337,0.996983,0.507658,0.609670,0.413652,0.371619,0.501689,0.624058,-0.181218,0.950893,0.412043,0.706065,0.682177,0.591047,0.480657,0.760750,-0.106891,0.961616,0.379799,0.714331,0.701003,0.646264,0.447969,0.779225,-0.109561,0.935217,0.464705,0.742796,0.635734,0.745740,0.578783,0.803711,-0.277865,0.960380
11103,reference,0.565835,0.258005,-0.100985,0.998114,0.553229,0.244284,-0.077872,0.997072,0.550965,0.243880,-0.078018,0.997080,0.548443,0.243432,-0.078070,0.997621,0.550102,0.244295,-0.153858,0.997229,0.545773,0.244083,-0.153946,0.997444,0.541014,0.243916,-0.154137,0.997919,0.519319,0.247209,0.047653,0.994608,0.512410,0.248420,-0.292575,0.997335,0.554719,0.272468,-0.044573,0.996150,0.549269,0.272321,-0.142571,0.997868,0.473589,0.321662,0.291174,0.995228,0.479198,0.317897,-0.470534,0.999772,0.440968,0.412046,0.427761,0.030116,0.462992,0.412388,-0.496373,0.974545,0.481558,0.471376,0.362000,0.032012,0.586447,0.414373,-0.347964,0.933936,0.491674,0.486655,0.363141,0.045574,0.606685,0.415874,-0.391467,0.916291,0.499246,0.482336,0.316398,0.046735,0.600377,0.404016,-0.382715,0.910923,0.495687,0.475718,0.334787,0.050632,0.591792,0.403284,-0.338222,0.869900,0.437085,0.500060,0.231570,0.992908,0.435063,0.502175,-0.231366,0.997037,0.519020,0.610781,0.408549,0.371250,0.503388,0.626606,-0.161131,0.946993,0.411220,0.706196,0.652878,0.584829,0.480243,0.760518,-0.040252,0.960285,0.377567,0.713805,0.668997,0.641183,0.447961,0.780250,-0.038078,0.934118,0.463636,0.743054,0.599522,0.743866,0.578041,0.803146,-0.204905,0.959417
11137,reference,0.567050,0.258258,-0.105480,0.998065,0.553771,0.244597,-0.082245,0.997026,0.551617,0.244229,-0.082394,0.997055,0.549236,0.243845,-0.082443,0.997602,0.550527,0.244693,-0.158410,0.997180,0.546228,0.244575,-0.158506,0.997389,0.541481,0.244526,-0.158706,0.997866,0.520600,0.248625,0.042941,0.994597,0.513173,0.249966,-0.295843,0.997239,0.556903,0.272963,-0.049173,0.996083,0.551278,0.272876,-0.147259,0.997826,0.474774,0.323173,0.286463,0.995178,0.480738,0.318791,-0.474526,0.999769,0.441403,0.414834,0.416716,0.029602,0.467007,0.414620,-0.496241,0.974689,0.480450,0.476085,0.349061,0.032422,0.590356,0.414880,-0.349035,0.934858,0.490641,0.491384,0.349344,0.046173,0.609312,0.416014,-0.393562,0.917520,0.497930,0.486926,0.302823,0.047265,0.602418,0.404177,-0.383510,0.912198,0.494325,0.480222,0.321918,0.051161,0.596512,0.403923,-0.339097,0.871368,0.440379,0.501729,0.232357,0.993014,0.435033,0.503711,-0.232187,0.997088,0.522395,0.612323,0.407513,0.371091,0.503759,0.629681,-0.145040,0.944448,0.410955,0.706317,0.674855,0.580272,0.479952,0.761432,-0.016088,0.959595,0.377984,0.715029,0.694035,0.637706,0.447686,0.782020,-0.013290,0.933439,0.465482,0.743635,0.629843,0.743386,0.577560,0.802921,-0.182446,0.958903
11172,reference,0.567764,0.261737,-0.096892,0.998115,0.554973,0.247427,-0.075114,0.997114,0.552963,0.247097,-0.075271,0.997151,0.550725,0.246756,-0.075326,0.997681,0.551531,0.247622,-0.149433,0.997258,0.547218,0.247598,-0.149525,0.997461,0.542416,0.247594,-0.149711,0.997922,0.522316,0.251560,0.043944,0.994779,0.513517,0.252966,-0.286126,0.997266,0.557507,0.276561,-0.042937,0.996152,0.551641,0.276326,-0.138630,0.997872,0.476382,0.325277,0.286941,0.995215,0.481793,0.319762,-0.462654,0.999773,0.444485,0.416618,0.427855,0.029439,0.469197,0.415800,-0.480793,0.974512,0.486556,0.469096,0.394563,0.033264,0.588789,0.415867,-0.344647,0.935853,0.495497,0.482752,0.401888,0.047408,0.608655,0.417396,-0.388095,0.918953,0.504793,0.477763,0.353557,0.048462,0.602245,0.405357,-0.376718,0.913707,0.501371,0.471994,0.368262,0.052381,0.595309,0.404628,-0.334421,0.873263,0.441651,0.504085,0.232310,0.993116,0.435233,0.506785,-0.232141,0.997210,0.521855,0.612896,0.414697,0.376391,0.506653,0.632135,-0.189371,0.945506,0.407710,0.703175,0.682858,0.583528,0.480850,0.763376,-0.138480,0.960722,0.377127,0.710187,0.701867,0.639797,0.448332,0.784365,-0.143268,0.934974,0.462034,0.743519,0.646861,0.746220,0.579963,0.809940,-0.309994,0.959961
11206,reference,0.568541,0.263661,-0.094398,0.998205,0.556238,0.249744,-0.072889,0.997272,0.554356,0.249437,-0.073049,0.997312,0.552189,0.249079,-0.073106,0.997816,0.552616,0.249743,-0.147577,0.997402,0.548284,0.249608,-0.147665,0.997587,0.543367,0.249495,-0.147835,0.998023,0.523426,0.253544,0.045447,0.995087,0.514659,0.254961,-0.284350,0.997385,0.558829,0.278247,-0.041495,0.996336,0.552684,0.278066,-0.137620,0.997977,0.476264,0.325721,0.289066,0.995401,0.483980,0.320914,-0.460910,0.999779,0.443081,0.417643,0.426575,0.029425,0.477771,0.418601,-0.471922,0.975079,0.486075,0.471723,0.370584,0.034509,0.592702,0.418044,-0.310762,0.937564,0.497235,0.485850,0.371968,0.049311,0.616831,0.421988,-0.349809,0.921182,0.505841,0.481422,0.324923,0.050302,0.608022,0.408737,-0.341868,0.916113,0.501727,0.475424,0.343622,0.054307,0.598876,0.407553,-0.300923,0.876415,0.442573,0.504312,0.232885,0.993387,0.435201,0.507293,-0.232732,0.997331,0.536521,0.612994,0.408831,0.385835,0.507396,0.633073,-0.182346,0.946163,0.407963,0.703156,0.669309,0.587860,0.480780,0.764976,-0.108589,0.961700,0.376805,0.709505,0.687409,0.642271,0.448129,0.786466,-0.110346,0.936096,0.462549,0.742830,0.633537,0.751007,0.579302,0.808884,-0.270976,0.961017
11241,reference,0.569499,0.266128,-0.071536,0.998229,0.557380,0.251832,-0.048288,0.997342,0.555516,0.251517,-0.048433,0.997386,0.553349,0.251163,-0.048463,0.997878,0.553749,0.251922,-0.126130,0.997472,0.549384,0.251837,-0.126240,0.997644,0.544420,0.251768,-0.126442,0.998069,0.524468,0.255596,0.070848,0.995239,0.514969,0.257094,-0.273086,0.997437,0.559511,0.280783,-0.018075,0.996403,0.553240,0.280544,-0.118044,0.998022,0.476802,0.327034,0.312973,0.995496,0.484817,0.322136,-0.459980,0.999785,0.441771,0.419152,0.433630,0.029492,0.479935,0.420119,-0.470821,0.976126,0.476320,0.482452,0.350141,0.035141,0.594594,0.419264,-0.299051,0.939922,0.487711,0.500050,0.345008,0.050306,0.615699,0.422437,-0.335711,0.923914,0.493285,0.496245,0.300983,0.051228,0.607759,0.409730,-0.332005,0.919053,0.488539,0.488804,0.322676,0.055330,0.601086,0.409051,-0.289671,0.880266,0.443319,0.505705,0.239922,0.993652,0.435195,0.508514,-0.239831,0.997441,0.551766,0.613795,0.379313,0.390818,0.507620,0.633534,-0.196018,0.945187,0.408170,0.703258,0.616366,0.587354,0.480584,0.768679,-0.123915,0.962084,0.376979,0.708944,0.631798,0.642119,0.447868,0.788011,-0.126546,0.936655,0.461960,0.743181,0.577901,0.752951,0.578412,0.812560,-0.295914,0.961683
