t,mode,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
12566,lateral_step_down_ref,0.563793,0.219854,-0.094362,0.997296,0.545680,0.205870,-0.067582,0.996969,0.543502,0.205887,-0.067693,0.996667,0.540576,0.205872,-0.067656,0.997152,0.540810,0.206161,-0.150059,0.996924,0.535806,0.206455,-0.150278,0.996744,0.530316,0.206778,-0.150536,0.997433,0.507940,0.215162,0.078341,0.994135,0.499667,0.216538,-0.282806,0.997436,0.556008,0.233927,-0.029623,0.995573,0.549944,0.233347,-0.134081,0.997203,0.484001,0.297252,0.337089,0.996851,0.471862,0.292939,-0.465865,0.999708,0.485361,0.397810,0.453539,0.048550,0.475324,0.407814,-0.434490,0.969003,0.570406,0.438273,0.277311,0.058197,0.601875,0.372253,-0.166898,0.896425,0.593541,0.453741,0.257068,0.079116,0.635863,0.362952,-0.184715,0.878090,0.596568,0.446184,0.210609,0.082415,0.630678,0.350339,-0.185186,0.876163,0.587466,0.441251,0.245526,0.086360,0.619681,0.352970,-0.154472,0.850465,0.496405,0.504266,0.242745,0.994189,0.480267,0.507642,-0.242549,0.997119,0.572404,0.641661,0.363357,0.424474,0.525570,0.656052,-0.205663,0.894880,0.430699,0.753715,0.582449,0.578306,0.519198,0.813808,-0.100438,0.906394,0.394787,0.751748,0.594831,0.609780,0.484775,0.841136,-0.099815,0.885515,0.470631,0.786081,0.519055,0.734944,0.636941,0.847927,-0.283631,0.920046
12600,lateral_step_down_ref,0.565277,0.221069,-0.096285,0.997411,0.546620,0.208206,-0.069274,0.997064,0.544469,0.208290,-0.069383,0.996795,0.541575,0.208417,-0.069344,0.997265,0.541974,0.209032,-0.152383,0.997069,0.537021,0.209714,-0.152582,0.996910,0.531447,0.210442,-0.152844,0.997567,0.510052,0.218339,0.077297,0.994343,0.500593,0.220773,-0.287055,0.997532,0.558809,0.237502,-0.031365,0.995773,0.552771,0.236972,-0.136841,0.997346,0.485504,0.300316,0.337926,0.996880,0.474872,0.294678,-0.476854,0.999725,0.484915,0.401470,0.463587,0.050521,0.475358,0.411506,-0.470361,0.971268,0.568380,0.454401,0.295239,0.059313,0.604158,0.373615,-0.266714,0.904837,0.592444,0.469392,0.281639,0.080143,0.637754,0.365134,-0.297046,0.887275,0.595352,0.462871,0.227978,0.083352,0.632448,0.353638,-0.294513,0.885359,0.584802,0.456887,0.261311,0.087380,0.621811,0.356335,-0.254685,0.860589,0.497595,0.507474,0.250097,0.994352,0.480228,0.511131,-0.249928,0.997264,0.585495,0.646231,0.352228,0.441151,0.525435,0.657718,-0.198437,0.900770,0.429772,0.753277,0.563571,0.581936,0.519267,0.816455,-0.118169,0.912810,0.393309,0.752305,0.576700,0.611742,0.484538,0.842403,-0.120951,0.892196,0.468122,0.785921,0.506542,0.740800,0.638830,0.852235,-0.304039,0.925539
12633,lateral_step_down_ref,0.566775,0.222810,-0.149038,0.997326,0.547459,0.210486,-0.122126,0.996890,0.545271,0.210660,-0.122252,0.996613,0.542373,0.210873,-0.122230,0.997127,0.543048,0.211509,-0.206469,0.996954,0.538182,0.212376,-0.206672,0.996790,0.532675,0.213217,-0.206948,0.997485,0.511588,0.222010,0.029863,0.993981,0.502101,0.223829,-0.342580,0.997395,0.560612,0.240087,-0.081575,0.995715,0.554919,0.239496,-0.189217,0.997304,0.485837,0.305009,0.303207,0.996830,0.478450,0.299075,-0.522176,0.999725,0.484805,0.405717,0.437818,0.050753,0.476916,0.416244,-0.499391,0.972145,0.567536,0.453309,0.281903,0.058877,0.605698,0.374729,-0.249966,0.908573,0.587375,0.467826,0.265696,0.079228,0.638151,0.367954,-0.280853,0.890418,0.591740,0.459870,0.213473,0.082321,0.633354,0.357407,-0.276782,0.888163,0.582477,0.454183,0.248379,0.086521,0.623008,0.359316,-0.237950,0.862848,0.498069,0.513725,0.253408,0.994244,0.482106,0.516293,-0.253295,0.997109,0.583085,0.652762,0.411153,0.435763,0.526103,0.665337,-0.112898,0.901502,0.459423,0.769884,0.667976,0.574591,0.521203,0.820654,0.105372,0.914759,0.424184,0.781336,0.683757,0.606793,0.484211,0.847426,0.116739,0.894283,0.509328,0.802817,0.589217,0.738056,0.639351,0.854169,-0.076286,0.927210
12666,lateral_step_down_ref,0.571630,0.225660,-0.172440,0.997380,0.552377,0.213676,-0.148212,0.996964,0.550083,0.213709,-0.148341,0.996691,0.547163,0.213786,-0.148326,0.997199,0.548542,0.214511,-0.231198,0.997037,0.543965,0.215141,-0.231386,0.996867,0.538656,0.215818,-0.231590,0.997554,0.515262,0.223788,-0.004582,0.994154,0.507309,0.226263,-0.371124,0.997458,0.564602,0.242492,-0.108209,0.995870,0.559582,0.242255,-0.213975,0.997400,0.483597,0.305040,0.260421,0.996946,0.483507,0.304664,-0.530968,0.999729,0.483275,0.404952,0.397318,0.049829,0.489331,0.424153,-0.467482,0.971567,0.564617,0.429101,0.253916,0.059171,0.607130,0.381089,-0.194605,0.909762,0.587089,0.463069,0.233786,0.079761,0.638573,0.372469,-0.221714,0.891257,0.590661,0.452978,0.185228,0.082879,0.633520,0.362133,-0.236862,0.888792,0.581260,0.449398,0.221738,0.087197,0.623481,0.364208,-0.188183,0.862927,0.494264,0.515236,0.251568,0.994238,0.484494,0.519144,-0.251438,0.997052,0.573987,0.652529,0.434325,0.432761,0.528991,0.668195,-0.086946,0.902379,0.457401,0.767750,0.684546,0.571144,0.522029,0.821649,0.121133,0.916898,0.423248,0.778374,0.700294,0.604899,0.484362,0.848442,0.132200,0.896564,0.508798,0.800519,0.624170,0.738786,0.639348,0.854852,-0.039850,0.929103
12700,lateral_step_down_ref,0.575909,0.229800,-0.194476,0.997425,0.555917,0.216800,-0.169271,0.996998,0.553315,0.216778,-0.169377,0.996732,0.550095,0.216832,-0.169330,0.997225,0.552719,0.217574,-0.253456,0.997101,0.548420,0.218099,-0.253674,0.996930,0.543359,0.218715,-0.253909,0.997611,0.517709,0.227177,-0.016964,0.994220,0.512373,0.229770,-0.387435,0.997512,0.569839,0.247241,-0.126735,0.995999,0.565947,0.246724,-0.233643,0.997494,0.486459,0.307235,0.253774,0.997058,0.484054,0.308277,-0.544857,0.999740,0.483184,0.404423,0.386576,0.050010,0.488335,0.428207,-0.479365,0.972286,0.562953,0.436499,0.222676,0.059377,0.608046,0.383008,-0.182868,0.913493,0.585645,0.458981,0.197176,0.079771,0.640817,0.373735,-0.205757,0.894751,0.589469,0.449859,0.148890,0.082835,0.635217,0.363166,-0.212254,0.892092,0.580357,0.445826,0.189900,0.087425,0.624837,0.365220,-0.173228,0.866143,0.496666,0.517106,0.252434,0.994151,0.485919,0.521917,-0.252310,0.997076,0.572042,0.651929,0.490429,0.430907,0.529849,0.670879,-0.088109,0.904468,0.456621,0.765968,0.788707,0.567392,0.523428,0.824018,0.130193,0.920062,0.414640,0.773610,0.809352,0.603899,0.484689,0.850700,0.142225,0.900224,0.508449,0.797208,0.730862,0.739096,0.639253,0.857236,-0.043790,0.931751
12733,lateral_step_down_ref,0.580030,0.234237,-0.192343,0.997376,0.560813,0.220756,-0.167529,0.996923,0.558103,0.220668,-0.167660,0.996650,0.554783,0.220661,-0.167636,0.997153,0.557818,0.221683,-0.248864,0.997051,0.553567,0.222281,-0.249055,0.996862,0.548572,0.222965,-0.249277,0.997570,0.522449,0.230520,-0.019950,0.994141,0.517796,0.233463,-0.378783,0.997466,0.573766,0.251532,-0.126691,0.996009,0.569765,0.250980,-0.230214,0.997506,0.487013,0.309952,0.241221,0.997085,0.486565,0.310926,-0.531138,0.999739,0.482957,0.406800,0.363588,0.049766,0.488210,0.429822,-0.474415,0.972407,0.564784,0.438326,0.194771,0.060090,0.613591,0.386068,-0.192369,0.916043,0.588054,0.456896,0.170914,0.080819,0.647169,0.377433,-0.216536,0.897194,0.593337,0.448455,0.121371,0.083852,0.639662,0.366660,-0.217323,0.894413,0.584258,0.443975,0.162101,0.088504,0.628703,0.369238,-0.181370,0.868248,0.497509,0.520860,0.248769,0.993762,0.486914,0.525441,-0.248609,0.996851,0.569453,0.654681,0.451021,0.431750,0.528896,0.673418,-0.079904,0.905852,0.455927,0.769840,0.710962,0.564918,0.525830,0.824604,0.135700,0.921338,0.415818,0.773877,0.727060,0.602854,0.486414,0.850885,0.147850,0.901485,0.509599,0.798713,0.644933,0.738250,0.642276,0.858589,-0.030270,0.932618
12766,lateral_step_down_ref,0.583842,0.235315,-0.202652,0.997357,0.564165,0.222518,-0.173976,0.996860,0.561598,0.222443,-0.174106,0.996609,0.558430,0.222452,-0.174074,0.997103,0.560969,0.223494,-0.257004,0.997020,0.556666,0.224190,-0.257198,0.996833,0.551557,0.225045,-0.257450,0.997548,0.527261,0.233096,-0.016144,0.994087,0.521548,0.236331,-0.380646,0.997436,0.578565,0.252674,-0.133631,0.996046,0.574420,0.252678,-0.238942,0.997535,0.496777,0.313786,0.250634,0.997150,0.489253,0.314539,-0.543310,0.999744,0.490512,0.414291,0.363712,0.051966,0.486346,0.433556,-0.509633,0.972749,0.573673,0.453381,0.176511,0.060303,0.614339,0.390094,-0.257929,0.918049,0.598182,0.467377,0.150252,0.080534,0.648750,0.382185,-0.288695,0.898706,0.602742,0.460377,0.100844,0.083445,0.641299,0.370179,-0.289277,0.895678,0.592236,0.455768,0.143048,0.088274,0.630659,0.372355,-0.247203,0.869055,0.498249,0.520429,0.249993,0.993659,0.486108,0.526929,-0.249804,0.996872,0.564346,0.652503,0.484974,0.424150,0.530146,0.673842,-0.102007,0.906631,0.452416,0.766231,0.776332,0.556953,0.526526,0.825983,0.076478,0.922384,0.412885,0.762117,0.794858,0.596477,0.487891,0.853059,0.085288,0.903094,0.507074,0.791737,0.706596,0.731468,0.642020,0.862227,-0.101894,0.933257
12800,lateral_step_down_ref,0.588645,0.244461,-0.192102,0.997483,0.569438,0.229478,-0.168106,0.997021,0.566750,0.229180,-0.168202,0.996775,0.563484,0.228901,-0.168216,0.997235,0.566063,0.230432,-0.251876,0.997187,0.561603,0.230858,-0.252042,0.997009,0.556410,0.231308,-0.252272,0.997681,0.531173,0.236834,-0.016356,0.994437,0.525978,0.239682,-0.386395,0.997606,0.580718,0.260242,-0.124699,0.996293,0.576383,0.259820,-0.231638,0.997699,0.496815,0.315252,0.249198,0.997252,0.489567,0.315965,-0.535121,0.999754,0.503580,0.411926,0.367049,0.053642,0.489172,0.434087,-0.475568,0.972096,0.584734,0.383724,0.202510,0.064825,0.617305,0.392391,-0.117574,0.920035,0.606571,0.378910,0.179895,0.084728,0.651500,0.385179,-0.129600,0.899781,0.610499,0.371161,0.111198,0.087679,0.643474,0.373050,-0.141899,0.896532,0.602460,0.373471,0.170264,0.093307,0.632343,0.374669,-0.108889,0.869709,0.498712,0.521648,0.249301,0.993436,0.484521,0.527771,-0.249166,0.996759,0.564032,0.654363,0.469652,0.414236,0.528120,0.676619,-0.111652,0.904926,0.467718,0.769755,0.740239,0.540959,0.527687,0.831305,0.052354,0.922324,0.435166,0.783112,0.758243,0.586589,0.489937,0.856136,0.059715,0.904478,0.537468,0.799188,0.681748,0.721216,0.646129,0.872528,-0.121375,0.932529
12833,lateral_step_down_ref,0.593845,0.246475,-0.220672,0.997473,0.576323,0.232001,-0.193936,0.997013,0.573993,0.231822,-0.194042,0.996748,0.571044,0.231648,-0.194038,0.997198,0.572202,0.232904,-0.277538,0.997227,0.567408,0.233413,-0.277728,0.997051,0.561827,0.233970,-0.277995,0.997726,0.540350,0.240204,-0.031090,0.994422,0.531221,0.243553,-0.398639,0.997672,0.586679,0.262171,-0.149761,0.996383,0.581710,0.261888,-0.255971,0.997793,0.512270,0.318763,0.246830,0.997141,0.490999,0.319411,-0.542479,0.999755,0.518954,0.412962,0.352211,0.054259,0.485246,0.437617,-0.482477,0.971380,0.608282,0.391136,0.159818,0.066058,0.617690,0.396385,-0.164769,0.921290,0.634985,0.387548,0.135910,0.085819,0.651072,0.387995,-0.181050,0.900091,0.631121,0.380270,0.098382,0.088664,0.643905,0.375574,-0.188534,0.896391,0.623008,0.381370,0.132634,0.094478,0.632231,0.378739,-0.153715,0.869106,0.501187,0.525965,0.249168,0.992889,0.483378,0.531178,-0.249015,0.996568,0.562225,0.655010,0.479409,0.407567,0.528181,0.678704,-0.115865,0.906789,0.466247,0.768715,0.765969,0.534416,0.528856,0.832382,0.041898,0.923684,0.433053,0.783622,0.784593,0.580900,0.490306,0.857653,0.048853,0.906376,0.536194,0.798428,0.696000,0.715262,0.647198,0.874654,-0.130952,0.933239
12866,lateral_step_down_ref,0.596891,0.250639,-0.202131,0.997636,0.578022,0.235985,-0.178025,0.997215,0.575689,0.235860,-0.178135,0.996965,0.572765,0.235729,-0.178150,0.997380,0.573988,0.236776,-0.260013,0.997418,0.569311,0.237225,-0.260190,0.997249,0.563917,0.237665,-0.260423,0.997877,0.542108,0.244253,-0.026599,0.994840,0.534249,0.246585,-0.386471,0.997841,0.589311,0.266494,-0.134831,0.996659,0.584164,0.265760,-0.239302,0.997964,0.510554,0.322623,0.237657,0.997266,0.496796,0.322207,-0.535346,0.999766,0.519955,0.416605,0.313691,0.056252,0.492188,0.439043,-0.431838,0.970424,0.610426,0.389829,0.106291,0.070973,0.620159,0.397094,-0.080942,0.922191,0.636934,0.387291,0.078543,0.090537,0.652269,0.389428,-0.087219,0.900241,0.631903,0.380687,0.053611,0.093459,0.645545,0.378026,-0.099097,0.896191,0.624493,0.381668,0.082445,0.099745,0.633980,0.380053,-0.071858,0.869018,0.503139,0.531035,0.243814,0.992711,0.483217,0.535380,-0.243667,0.996507,0.570988,0.657937,0.467439,0.399123,0.528616,0.682062,-0.117701,0.905680,0.466204,0.768009,0.741074,0.516441,0.530580,0.836976,0.037934,0.921855,0.432974,0.782743,0.754657,0.568458,0.491480,0.865054,0.045275,0.906157,0.531560,0.798115,0.663404,0.701532,0.649799,0.880357,-0.138676,0.931015
12900,lateral_step_down_ref,0.602504,0.250366,-0.244257,0.997803,0.583971,0.236339,-0.218404,0.997430,0.581695,0.236212,-0.218502,0.997198,0.578854,0.236116,-0.218545,0.997578,0.579237,0.237172,-0.301238,0.997609,0.574145,0.237694,-0.301383,0.997449,0.568333,0.238279,-0.301573,0.998027,0.547301,0.244585,-0.050642,0.995263,0.536829,0.247429,-0.415630,0.998015,0.595817,0.266973,-0.171783,0.996933,0.589763,0.266582,-0.277503,0.998131,0.520401,0.326336,0.212855,0.997396,0.498783,0.327676,-0.543410,0.999765,0.530409,0.420441,0.242023,0.057548,0.492833,0.447347,-0.430478,0.967451,0.621009,0.392185,-0.023000,0.078206,0.621764,0.402958,-0.070862,0.919274,0.649072,0.384090,-0.062154,0.097438,0.652873,0.394589,-0.078522,0.895069,0.649226,0.374827,-0.080309,0.100423,0.647682,0.382015,-0.091481,0.890266,0.635523,0.381031,-0.046590,0.107399,0.635641,0.383997,-0.062414,0.862490,0.507769,0.534650,0.238570,0.992629,0.480451,0.539582,-0.238441,0.996192,0.570177,0.668513,0.460509,0.389237,0.527599,0.684010,-0.070554,0.900232,0.474898,0.787669,0.729517,0.501577,0.530463,0.837138,0.143363,0.914197,0.455547,0.811573,0.742130,0.557754,0.491274,0.864546,0.156923,0.899748,0.549872,0.818663,0.645979,0.690395,0.649574,0.878077,-0.023777,0.924424
12933,lateral_step_down_ref,0.604565,0.259162,-0.212505,0.997983,0.587799,0.244215,-0.192284,0.997648,0.585384,0.244017,-0.192352,0.997434,0.582383,0.243716,-0.192496,0.997780,0.583690,0.244625,-0.272088,0.997811,0.578857,0.244816,-0.272186,0.997661,0.573253,0.244940,-0.272331,0.998189,0.550099,0.249559,-0.038928,0.995678,0.541760,0.251738,-0.394059,0.998187,0.595468,0.274223,-0.145580,0.997200,0.590217,0.273586,-0.248870,0.998295,0.517158,0.328951,0.216599,0.997562,0.499204,0.327929,-0.515459,0.999779,0.527847,0.418697,0.291443,0.060779,0.500996,0.446461,-0.386964,0.965624,0.630954,0.388986,0.075818,0.084452,0.626149,0.404555,0.004141,0.918284,0.659481,0.381188,0.044253,0.103110,0.658723,0.394948,0.008153,0.893052,0.650738,0.377181,-0.005431,0.106155,0.650755,0.383899,-0.006329,0.888102,0.636127,0.379200,0.045462,0.113855,0.638182,0.385960,0.013025,0.860502,0.507461,0.534584,0.238114,0.992695,0.479665,0.540178,-0.238001,0.996314,0.569474,0.665581,0.487889,0.387635,0.527268,0.686087,-0.097914,0.901403,0.469487,0.774192,0.767239,0.491821,0.530256,0.838936,0.026663,0.915748,0.447042,0.779258,0.787041,0.552611,0.491151,0.866397,0.032513,0.902207,0.533942,0.796419,0.731852,0.681803,0.646905,0.882921,-0.131958,0.924948
12966,lateral_step_down_ref,0.606696,0.260047,-0.209512,0.998092,0.588050,0.245023,-0.186025,0.997795,0.585552,0.244843,-0.186120,0.997591,0.582496,0.244634,-0.186206,0.997915,0.583963,0.245760,-0.266540,0.997947,0.579124,0.246174,-0.266668,0.997799,0.573590,0.246619,-0.266852,0.998296,0.551144,0.252379,-0.031743,0.995981,0.542513,0.255591,-0.387905,0.998305,0.599557,0.275501,-0.142353,0.997395,0.593691,0.274851,-0.245470,0.998415,0.520653,0.331508,0.227663,0.997632,0.503306,0.331939,-0.515683,0.999786,0.533274,0.422117,0.302373,0.062773,0.499256,0.450751,-0.400639,0.963871,0.629930,0.393619,0.106432,0.088296,0.628015,0.407944,-0.048372,0.917633,0.655460,0.388617,0.080088,0.106844,0.658904,0.397775,-0.055270,0.891662,0.649650,0.381702,0.041075,0.109742,0.652683,0.385941,-0.064840,0.886304,0.639920,0.383972,0.079978,0.117758,0.639387,0.389321,-0.038624,0.858537,0.506661,0.536060,0.238142,0.992633,0.478355,0.543243,-0.238039,0.996387,0.568780,0.663786,0.499151,0.377284,0.527430,0.686404,-0.130218,0.902895,0.468157,0.770774,0.788531,0.476618,0.530128,0.842762,-0.024241,0.914669,0.443481,0.779181,0.809418,0.537885,0.491075,0.869982,-0.020456,0.901409,0.531813,0.795276,0.749019,0.665776,0.647372,0.886322,-0.198192,0.923033
13000,lateral_step_down_ref,0.606262,0.265735,-0.103690,0.998235,0.587807,0.250739,-0.082400,0.997957,0.585376,0.250732,-0.082539,0.997762,0.582331,0.250659,-0.082688,0.998072,0.583200,0.251327,-0.156798,0.998109,0.578175,0.251828,-0.156914,0.997967,0.572496,0.252356,-0.157088,0.998430,0.551397,0.258731,0.042877,0.996315,0.541721,0.260750,-0.286963,0.998433,0.598525,0.281143,-0.047746,0.997574,0.592447,0.279615,-0.143712,0.998524,0.518566,0.334186,0.250405,0.997697,0.506486,0.335837,-0.418542,0.999786,0.529681,0.388874,0.459960,0.075600,0.503203,0.449627,-0.354267,0.963220,0.605143,0.344371,0.555254,0.097749,0.629351,0.412642,-0.045859,0.917758,0.618870,0.333813,0.569064,0.113841,0.659404,0.400067,-0.047113,0.891327,0.621381,0.326251,0.550521,0.116453,0.653289,0.389785,-0.056282,0.885832,0.616169,0.331493,0.542267,0.125610,0.639952,0.392041,-0.037136,0.858010,0.506390,0.539179,0.222963,0.992889,0.476688,0.544572,-0.222724,0.996548,0.571931,0.666008,0.376057,0.371471,0.523306,0.691015,-0.151836,0.900608,0.467237,0.760791,0.589488,0.457735,0.529676,0.845881,-0.090815,0.912742,0.441106,0.770327,0.604784,0.520602,0.490570,0.873498,-0.089821,0.899310,0.530964,0.800669,0.559394,0.645089,0.642106,0.888192,-0.241923,0.919970
13033,lateral_step_down_ref,0.610233,0.266094,-0.149700,0.998078,0.590969,0.250543,-0.125069,0.997751,0.588672,0.250378,-0.125322,0.997546,0.585684,0.250152,-0.125441,0.997873,0.585689,0.251435,-0.197929,0.997967,0.580304,0.252015,-0.198122,0.997815,0.574215,0.252674,-0.198367,0.998316,0.554077,0.258816,0.010556,0.996092,0.542523,0.262297,-0.303105,0.998269,0.603312,0.281261,-0.090444,0.997429,0.595830,0.280255,-0.182817,0.998432,0.525399,0.337365,0.246979,0.997621,0.506901,0.338643,-0.439728,0.999784,0.536804,0.426407,0.420654,0.075536,0.502232,0.455287,-0.400131,0.963112,0.613243,0.415134,0.359013,0.095717,0.631560,0.414043,-0.148161,0.919255,0.646447,0.441687,0.346871,0.111621,0.662701,0.400209,-0.162369,0.893199,0.634591,0.396150,0.336087,0.114264,0.655096,0.390296,-0.164214,0.887596,0.629714,0.395518,0.342799,0.123259,0.644628,0.393093,-0.138011,0.859859,0.506995,0.542635,0.223585,0.992565,0.474134,0.548859,-0.223225,0.996621,0.572394,0.668289,0.432084,0.369690,0.523361,0.693206,-0.149760,0.903893,0.465174,0.751520,0.744322,0.446591,0.529419,0.848259,-0.059769,0.915102,0.434623,0.769606,0.768437,0.509567,0.490221,0.877049,-0.057727,0.901176,0.511761,0.794906,0.725139,0.633845,0.643594,0.890197,-0.233166,0.921730
13066,lateral_step_down_ref,0.610548,0.270516,-0.135465,0.998247,0.591886,0.254850,-0.112684,0.997954,0.589554,0.254649,-0.112847,0.997766,0.586598,0.254377,-0.112950,0.998063,0.586666,0.255581,-0.189035,0.998150,0.581290,0.255989,-0.189211,0.998010,0.575141,0.256393,-0.189420,0.998465,0.554415,0.262022,0.026441,0.996450,0.543031,0.264479,-0.308228,0.998427,0.602888,0.285958,-0.074483,0.997659,0.595788,0.284943,-0.172159,0.998574,0.523345,0.340657,0.262776,0.997749,0.506344,0.340890,-0.448706,0.999796,0.536311,0.425944,0.345033,0.078940,0.517554,0.455769,-0.349536,0.961431,0.634025,0.399048,0.180415,0.102425,0.633176,0.415303,0.040824,0.916695,0.662961,0.395792,0.160401,0.117803,0.665700,0.402751,0.055090,0.889550,0.648517,0.389206,0.155750,0.120470,0.655763,0.392088,0.037578,0.883694,0.636660,0.388942,0.165023,0.129985,0.644577,0.394431,0.049283,0.856310,0.505786,0.546257,0.224668,0.992825,0.472913,0.552174,-0.224357,0.996810,0.571938,0.670509,0.432428,0.367542,0.523181,0.696311,-0.171761,0.905409,0.463194,0.748863,0.730785,0.434337,0.528906,0.851681,-0.121081,0.916276,0.431706,0.762834,0.751837,0.501485,0.488018,0.879392,-0.123030,0.902257,0.511166,0.794039,0.711108,0.622443,0.641366,0.891947,-0.287050,0.922015
13100,lateral_step_down_ref,0.611166,0.271298,-0.166731,0.998282,0.592611,0.256251,-0.143692,0.997986,0.590471,0.256131,-0.143895,0.997810,0.587656,0.255970,-0.143965,0.998102,0.586968,0.257194,-0.217108,0.998167,0.581541,0.257821,-0.217256,0.998021,0.575371,0.258499,-0.217435,0.998469,0.555793,0.265066,-0.008525,0.996603,0.543630,0.268356,-0.329537,0.998415,0.604732,0.286864,-0.107173,0.997716,0.596868,0.285869,-0.200624,0.998585,0.523629,0.343800,0.233861,0.997741,0.515531,0.346113,-0.475806,0.999794,0.535816,0.440085,0.338241,0.077372,0.531045,0.457580,-0.394599,0.961796,0.613375,0.480549,0.184419,0.098213,0.636100,0.417698,-0.127845,0.918025,0.635324,0.493608,0.165495,0.113455,0.666227,0.404495,-0.147475,0.891909,0.634601,0.487019,0.131481,0.115989,0.656192,0.394963,-0.152059,0.886160,0.623180,0.481855,0.159387,0.125467,0.645330,0.397233,-0.120632,0.859098,0.504194,0.548694,0.225593,0.992950,0.472804,0.555913,-0.225300,0.996905,0.582809,0.669798,0.432506,0.365712,0.522668,0.699635,-0.128458,0.908306,0.474445,0.744048,0.724049,0.426173,0.523891,0.852382,0.008654,0.916195,0.433409,0.761937,0.744485,0.493496,0.481655,0.880614,0.015442,0.900285,0.535534,0.793365,0.696320,0.615257,0.643898,0.892636,-0.156786,0.921285
13133,lateral_step_down_ref,0.610923,0.272368,-0.172946,0.998417,0.592016,0.257611,-0.151152,0.998145,0.589834,0.257480,-0.151330,0.997978,0.586988,0.257308,-0.151430,0.998252,0.586463,0.258230,-0.226953,0.998315,0.581044,0.258658,-0.227062,0.998176,0.574896,0.259117,-0.227219,0.998590,0.555145,0.265323,-0.014032,0.996888,0.543220,0.267936,-0.348838,0.998543,0.603978,0.288271,-0.112291,0.997899,0.596371,0.286989,-0.208921,0.998698,0.523409,0.344229,0.232769,0.997829,0.515680,0.347111,-0.481266,0.999796,0.535538,0.435507,0.397072,0.078759,0.527810,0.460386,-0.392914,0.960986,0.625059,0.449465,0.342205,0.100225,0.637303,0.420209,-0.097459,0.917614,0.649117,0.439994,0.335982,0.115096,0.666680,0.408722,-0.114175,0.891269,0.645810,0.432770,0.301689,0.117870,0.657442,0.398295,-0.126921,0.885386,0.632615,0.432297,0.319100,0.127856,0.646936,0.400275,-0.093332,0.858440,0.502363,0.549319,0.225438,0.993005,0.474836,0.557075,-0.225135,0.996868,0.576770,0.676711,0.432721,0.359083,0.521190,0.701544,-0.111910,0.905774,0.479199,0.778387,0.704629,0.415365,0.521752,0.854498,0.037975,0.911763,0.444446,0.796882,0.722882,0.485953,0.479359,0.882863,0.045630,0.896854,0.550729,0.811166,0.664133,0.605321,0.632739,0.892918,-0.119280,0.916742
13166,lateral_step_down_ref,0.612198,0.273733,-0.172474,0.998361,0.592359,0.258523,-0.150980,0.998103,0.590101,0.258338,-0.151138,0.997922,0.587104,0.258147,-0.151224,0.998218,0.586703,0.259385,-0.226898,0.998280,0.581187,0.259895,-0.227004,0.998124,0.574943,0.260429,-0.227164,0.998553,0.555292,0.266520,-0.013600,0.996924,0.543530,0.269370,-0.351612,0.998476,0.606028,0.289803,-0.111663,0.997857,0.598001,0.289006,-0.208821,0.998661,0.523550,0.346496,0.235390,0.997655,0.515741,0.348336,-0.496063,0.999771,0.535418,0.439438,0.418004,0.076126,0.538329,0.461236,-0.401702,0.957327,0.637840,0.441568,0.368590,0.096656,0.639330,0.421954,-0.097382,0.914301,0.663369,0.440686,0.366259,0.111600,0.667191,0.409409,-0.111603,0.888563,0.650880,0.425861,0.325498,0.114505,0.657598,0.398429,-0.123344,0.882736,0.636274,0.424531,0.342667,0.124379,0.647481,0.400827,-0.092464,0.855648,0.502925,0.553480,0.225724,0.992225,0.472276,0.560816,-0.225466,0.996586,0.589443,0.663124,0.417551,0.355432,0.522756,0.701713,-0.114054,0.903336,0.472341,0.753587,0.675917,0.406116,0.519906,0.855915,0.034097,0.909826,0.427845,0.764335,0.694139,0.479870,0.477123,0.883485,0.042092,0.895766,0.514221,0.803555,0.646913,0.595616,0.633194,0.896333,-0.132706,0.914841
